"Date","DownStreamSeg","UpstreamSeg","RMTenthDry","Dry"
2020-06-17,152.1,156.1,155.8,0
2020-06-17,152.1,156.1,155.9,0
2020-06-17,152.1,156.1,156,0
2020-06-17,152.1,156.1,156.1,0
2020-06-18,152.45,156.1,152.45,0
2020-06-18,152.45,156.1,152.55,0
2020-06-18,152.45,156.1,152.65,0
2020-06-18,152.45,156.1,152.75,0
2020-06-18,152.45,156.1,152.85,0
2020-06-18,152.45,156.1,152.95,0
2020-06-18,152.45,156.1,153.05,0
2020-06-18,152.45,156.1,153.15,0
2020-06-18,152.45,156.1,153.25,0
2020-06-18,152.45,156.1,153.35,0
2020-06-18,152.45,156.1,153.45,0
2020-06-18,152.45,156.1,153.55,0
2020-06-18,152.45,156.1,153.65,0
2020-06-18,152.45,156.1,153.75,0
2020-06-18,152.45,156.1,153.85,0
2020-06-18,152.45,156.1,153.95,0
2020-06-18,152.45,156.1,154.05,0
2020-06-18,152.45,156.1,154.15,0
2020-06-18,152.45,156.1,154.25,0
2020-06-18,152.45,156.1,154.35,0
2020-06-18,152.45,156.1,154.45,0
2020-06-18,152.45,156.1,154.55,0
2020-06-18,152.45,156.1,154.65,0
2020-06-18,152.45,156.1,154.75,0
2020-06-18,152.45,156.1,154.85,0
2020-06-18,152.45,156.1,154.95,0
2020-06-18,152.45,156.1,155.05,0
2020-06-18,152.45,156.1,155.15,0
2020-06-18,152.45,156.1,155.25,0
2020-06-18,152.45,156.1,155.35,0
2020-06-18,152.45,156.1,155.45,0
2020-06-18,152.45,156.1,155.55,0
2020-06-18,152.45,156.1,155.65,0
2020-06-18,152.45,156.1,155.75,0
2020-06-18,152.45,156.1,155.85,0
2020-06-18,152.45,156.1,155.95,0
2020-06-18,152.45,156.1,156.05,0
2020-06-19,151.3,157,151.3,0
2020-06-19,151.3,157,151.4,0
2020-06-19,151.3,157,151.5,0
2020-06-19,151.3,157,151.6,0
2020-06-19,151.3,157,151.7,0
2020-06-19,151.3,157,151.8,0
2020-06-19,151.3,157,151.9,0
2020-06-19,151.3,157,152,0
2020-06-19,151.3,157,152.1,0
2020-06-19,151.3,157,152.2,0
2020-06-19,151.3,157,152.3,0
2020-06-19,151.3,157,152.4,0
2020-06-19,151.3,157,152.5,0
2020-06-19,151.3,157,152.6,0
2020-06-19,151.3,157,152.7,0
2020-06-19,151.3,157,152.8,0
2020-06-19,151.3,157,152.9,0
2020-06-19,151.3,157,153,0
2020-06-19,151.3,157,153.1,0
2020-06-19,151.3,157,153.2,0
2020-06-19,151.3,157,153.3,0
2020-06-19,151.3,157,153.4,0
2020-06-19,151.3,157,153.5,0
2020-06-19,151.3,157,153.6,0
2020-06-19,151.3,157,153.7,0
2020-06-19,151.3,157,153.8,0
2020-06-19,151.3,157,153.9,0
2020-06-19,151.3,157,154,0
2020-06-19,151.3,157,154.1,0
2020-06-19,151.3,157,154.2,0
2020-06-19,151.3,157,154.3,0
2020-06-19,151.3,157,154.4,0
2020-06-19,151.3,157,154.5,0
2020-06-19,151.3,157,154.6,0
2020-06-19,151.3,157,154.7,0
2020-06-19,151.3,157,154.8,0
2020-06-19,151.3,157,154.9,0
2020-06-19,151.3,157,155,0
2020-06-19,151.3,157,155.1,0
2020-06-19,151.3,157,155.2,0
2020-06-19,151.3,157,155.3,0
2020-06-19,151.3,157,155.4,0
2020-06-19,151.3,157,155.5,0
2020-06-19,151.3,157,155.6,0
2020-06-19,151.3,157,155.7,0
2020-06-19,151.3,157,155.8,0
2020-06-19,151.3,157,155.9,0
2020-06-19,151.3,157,156,0
2020-06-19,151.3,157,156.1,0
2020-06-19,151.3,157,156.2,0
2020-06-19,151.3,157,156.3,0
2020-06-19,151.3,157,156.4,0
2020-06-19,151.3,157,156.5,0
2020-06-19,151.3,157,156.6,0
2020-06-19,151.3,157,156.7,0
2020-06-19,151.3,157,156.8,0
2020-06-19,151.3,157,156.9,0
2020-06-19,151.3,157,157,0
2020-06-20,151.64,157.21,151.64,0
2020-06-20,151.64,157.21,151.74,0
2020-06-20,151.64,157.21,151.84,0
2020-06-20,151.64,157.21,151.94,0
2020-06-20,151.64,157.21,152.04,0
2020-06-20,151.64,157.21,152.14,0
2020-06-20,151.64,157.21,152.24,0
2020-06-20,151.64,157.21,152.34,0
2020-06-20,151.64,157.21,152.44,0
2020-06-20,151.64,157.21,152.54,0
2020-06-20,151.64,157.21,152.64,0
2020-06-20,151.64,157.21,152.74,0
2020-06-20,151.64,157.21,152.84,0
2020-06-20,151.64,157.21,152.94,0
2020-06-20,151.64,157.21,153.04,0
2020-06-20,151.64,157.21,153.14,0
2020-06-20,151.64,157.21,153.24,0
2020-06-20,151.64,157.21,153.34,0
2020-06-20,151.64,157.21,153.44,0
2020-06-20,151.64,157.21,153.54,0
2020-06-20,151.64,157.21,153.64,0
2020-06-20,151.64,157.21,153.74,0
2020-06-20,151.64,157.21,153.84,0
2020-06-20,151.64,157.21,153.94,0
2020-06-20,151.64,157.21,154.04,0
2020-06-20,151.64,157.21,154.14,0
2020-06-20,151.64,157.21,154.24,0
2020-06-20,151.64,157.21,154.34,0
2020-06-20,151.64,157.21,154.44,0
2020-06-20,151.64,157.21,154.54,0
2020-06-20,151.64,157.21,154.64,0
2020-06-20,151.64,157.21,154.74,0
2020-06-20,151.64,157.21,154.84,0
2020-06-20,151.64,157.21,154.94,0
2020-06-20,151.64,157.21,155.04,0
2020-06-20,151.64,157.21,155.14,0
2020-06-20,151.64,157.21,155.24,0
2020-06-20,151.64,157.21,155.34,0
2020-06-20,151.64,157.21,155.44,0
2020-06-20,151.64,157.21,155.54,0
2020-06-20,151.64,157.21,155.64,0
2020-06-20,151.64,157.21,155.74,0
2020-06-20,151.64,157.21,155.84,0
2020-06-20,151.64,157.21,155.94,0
2020-06-20,151.64,157.21,156.04,0
2020-06-20,151.64,157.21,156.14,0
2020-06-20,151.64,157.21,156.24,0
2020-06-20,151.64,157.21,156.34,0
2020-06-20,151.64,157.21,156.44,0
2020-06-20,151.64,157.21,156.54,0
2020-06-20,151.64,157.21,156.64,0
2020-06-20,151.64,157.21,156.74,0
2020-06-20,151.64,157.21,156.84,0
2020-06-20,151.64,157.21,156.94,0
2020-06-20,151.64,157.21,157.04,0
2020-06-20,151.64,157.21,157.14,0
2020-06-21,152.4,157.26,152.4,0
2020-06-21,152.4,157.26,152.5,0
2020-06-21,152.4,157.26,152.6,0
2020-06-21,152.4,157.26,152.7,0
2020-06-21,152.4,157.26,152.8,0
2020-06-21,152.4,157.26,152.9,0
2020-06-21,152.4,157.26,153,0
2020-06-21,152.4,157.26,153.1,0
2020-06-21,152.4,157.26,153.2,0
2020-06-21,152.4,157.26,153.3,0
2020-06-21,152.4,157.26,153.4,0
2020-06-21,152.4,157.26,153.5,0
2020-06-21,152.4,157.26,153.6,0
2020-06-21,152.4,157.26,153.7,0
2020-06-21,152.4,157.26,153.8,0
2020-06-21,152.4,157.26,153.9,0
2020-06-21,152.4,157.26,154,0
2020-06-21,152.4,157.26,154.1,0
2020-06-21,152.4,157.26,154.2,0
2020-06-21,152.4,157.26,154.3,0
2020-06-21,152.4,157.26,154.4,0
2020-06-21,152.4,157.26,154.5,0
2020-06-21,152.4,157.26,154.6,0
2020-06-21,152.4,157.26,154.7,0
2020-06-21,152.4,157.26,154.8,0
2020-06-21,152.4,157.26,154.9,0
2020-06-21,152.4,157.26,155,0
2020-06-21,152.4,157.26,155.1,0
2020-06-21,152.4,157.26,155.2,0
2020-06-21,152.4,157.26,155.3,0
2020-06-21,152.4,157.26,155.4,0
2020-06-21,152.4,157.26,155.5,0
2020-06-21,152.4,157.26,155.6,0
2020-06-21,152.4,157.26,155.7,0
2020-06-21,152.4,157.26,155.8,0
2020-06-21,152.4,157.26,155.9,0
2020-06-21,152.4,157.26,156,0
2020-06-21,152.4,157.26,156.1,0
2020-06-21,152.4,157.26,156.2,0
2020-06-21,152.4,157.26,156.3,0
2020-06-21,152.4,157.26,156.4,0
2020-06-21,152.4,157.26,156.5,0
2020-06-21,152.4,157.26,156.6,0
2020-06-21,152.4,157.26,156.7,0
2020-06-21,152.4,157.26,156.8,0
2020-06-21,152.4,157.26,156.9,0
2020-06-21,152.4,157.26,157,0
2020-06-21,152.4,157.26,157.1,0
2020-06-21,152.4,157.26,157.2,0
2020-06-22,152.42,157.27,152.42,0
2020-06-22,152.42,157.27,152.52,0
2020-06-22,152.42,157.27,152.62,0
2020-06-22,152.42,157.27,152.72,0
2020-06-22,152.42,157.27,152.82,0
2020-06-22,152.42,157.27,152.92,0
2020-06-22,152.42,157.27,153.02,0
2020-06-22,152.42,157.27,153.12,0
2020-06-22,152.42,157.27,153.22,0
2020-06-22,152.42,157.27,153.32,0
2020-06-22,152.42,157.27,153.42,0
2020-06-22,152.42,157.27,153.52,0
2020-06-22,152.42,157.27,153.62,0
2020-06-22,152.42,157.27,153.72,0
2020-06-22,152.42,157.27,153.82,0
2020-06-22,152.42,157.27,153.92,0
2020-06-22,152.42,157.27,154.02,0
2020-06-22,152.42,157.27,154.12,0
2020-06-22,152.42,157.27,154.22,0
2020-06-22,152.42,157.27,154.32,0
2020-06-22,152.42,157.27,154.42,0
2020-06-22,152.42,157.27,154.52,0
2020-06-22,152.42,157.27,154.62,0
2020-06-22,152.42,157.27,154.72,0
2020-06-22,152.42,157.27,154.82,0
2020-06-22,152.42,157.27,154.92,0
2020-06-22,152.42,157.27,155.02,0
2020-06-22,152.42,157.27,155.12,0
2020-06-22,152.42,157.27,155.22,0
2020-06-22,152.42,157.27,155.32,0
2020-06-22,152.42,157.27,155.42,0
2020-06-22,152.42,157.27,155.52,0
2020-06-22,152.42,157.27,155.62,0
2020-06-22,152.42,157.27,155.72,0
2020-06-22,152.42,157.27,155.82,0
2020-06-22,152.42,157.27,155.92,0
2020-06-22,152.42,157.27,156.02,0
2020-06-22,152.42,157.27,156.12,0
2020-06-22,152.42,157.27,156.22,0
2020-06-22,152.42,157.27,156.32,0
2020-06-22,152.42,157.27,156.42,0
2020-06-22,152.42,157.27,156.52,0
2020-06-22,152.42,157.27,156.62,0
2020-06-22,152.42,157.27,156.72,0
2020-06-22,152.42,157.27,156.82,0
2020-06-22,152.42,157.27,156.92,0
2020-06-22,152.42,157.27,157.02,0
2020-06-22,152.42,157.27,157.12,0
2020-06-22,152.42,157.27,157.22,0
2020-06-23,152.15,157.28,152.15,0
2020-06-23,152.15,157.28,152.25,0
2020-06-23,152.15,157.28,152.35,0
2020-06-23,152.15,157.28,152.45,0
2020-06-23,152.15,157.28,152.55,0
2020-06-23,152.15,157.28,152.65,0
2020-06-23,152.15,157.28,152.75,0
2020-06-23,152.15,157.28,152.85,0
2020-06-23,152.15,157.28,152.95,0
2020-06-23,152.15,157.28,153.05,0
2020-06-23,152.15,157.28,153.15,0
2020-06-23,152.15,157.28,153.25,0
2020-06-23,152.15,157.28,153.35,0
2020-06-23,152.15,157.28,153.45,0
2020-06-23,152.15,157.28,153.55,0
2020-06-23,152.15,157.28,153.65,0
2020-06-23,152.15,157.28,153.75,0
2020-06-23,152.15,157.28,153.85,0
2020-06-23,152.15,157.28,153.95,0
2020-06-23,152.15,157.28,154.05,0
2020-06-23,152.15,157.28,154.15,0
2020-06-23,152.15,157.28,154.25,0
2020-06-23,152.15,157.28,154.35,0
2020-06-23,152.15,157.28,154.45,0
2020-06-23,152.15,157.28,154.55,0
2020-06-23,152.15,157.28,154.65,0
2020-06-23,152.15,157.28,154.75,0
2020-06-23,152.15,157.28,154.85,0
2020-06-23,152.15,157.28,154.95,0
2020-06-23,152.15,157.28,155.05,0
2020-06-23,152.15,157.28,155.15,0
2020-06-23,152.15,157.28,155.25,0
2020-06-23,152.15,157.28,155.35,0
2020-06-23,152.15,157.28,155.45,0
2020-06-23,152.15,157.28,155.55,0
2020-06-23,152.15,157.28,155.65,0
2020-06-23,152.15,157.28,155.75,0
2020-06-23,152.15,157.28,155.85,0
2020-06-23,152.15,157.28,155.95,0
2020-06-23,152.15,157.28,156.05,0
2020-06-23,152.15,157.28,156.15,0
2020-06-23,152.15,157.28,156.25,0
2020-06-23,152.15,157.28,156.35,0
2020-06-23,152.15,157.28,156.45,0
2020-06-23,152.15,157.28,156.55,0
2020-06-23,152.15,157.28,156.65,0
2020-06-23,152.15,157.28,156.75,0
2020-06-23,152.15,157.28,156.85,0
2020-06-23,152.15,157.28,156.95,0
2020-06-23,152.15,157.28,157.05,0
2020-06-23,152.15,157.28,157.15,0
2020-06-23,152.15,157.28,157.25,0
2020-06-24,152.1,157.52,152.1,0
2020-06-24,152.1,157.52,152.2,0
2020-06-24,152.1,157.52,152.3,0
2020-06-24,152.1,157.52,152.4,0
2020-06-24,152.1,157.52,152.5,0
2020-06-24,152.1,157.52,152.6,0
2020-06-24,152.1,157.52,152.7,0
2020-06-24,152.1,157.52,152.8,0
2020-06-24,152.1,157.52,152.9,0
2020-06-24,152.1,157.52,153,0
2020-06-24,152.1,157.52,153.1,0
2020-06-24,152.1,157.52,153.2,0
2020-06-24,152.1,157.52,153.3,0
2020-06-24,152.1,157.52,153.4,0
2020-06-24,152.1,157.52,153.5,0
2020-06-24,152.1,157.52,153.6,0
2020-06-24,152.1,157.52,153.7,0
2020-06-24,152.1,157.52,153.8,0
2020-06-24,152.1,157.52,153.9,0
2020-06-24,152.1,157.52,154,0
2020-06-24,152.1,157.52,154.1,0
2020-06-24,152.1,157.52,154.2,0
2020-06-24,152.1,157.52,154.3,0
2020-06-24,152.1,157.52,154.4,0
2020-06-24,152.1,157.52,154.5,0
2020-06-24,152.1,157.52,154.6,0
2020-06-24,152.1,157.52,154.7,0
2020-06-24,152.1,157.52,154.8,0
2020-06-24,152.1,157.52,154.9,0
2020-06-24,152.1,157.52,155,0
2020-06-24,152.1,157.52,155.1,0
2020-06-24,152.1,157.52,155.2,0
2020-06-24,152.1,157.52,155.3,0
2020-06-24,152.1,157.52,155.4,0
2020-06-24,152.1,157.52,155.5,0
2020-06-24,152.1,157.52,155.6,0
2020-06-24,152.1,157.52,155.7,0
2020-06-24,152.1,157.52,155.8,0
2020-06-24,152.1,157.52,155.9,0
2020-06-24,152.1,157.52,156,0
2020-06-24,152.1,157.52,156.1,0
2020-06-24,152.1,157.52,156.2,0
2020-06-24,152.1,157.52,156.3,0
2020-06-24,152.1,157.52,156.4,0
2020-06-24,152.1,157.52,156.5,0
2020-06-24,152.1,157.52,156.6,0
2020-06-24,152.1,157.52,156.7,0
2020-06-24,152.1,157.52,156.8,0
2020-06-24,152.1,157.52,156.9,0
2020-06-24,152.1,157.52,157,0
2020-06-24,152.1,157.52,157.1,0
2020-06-24,152.1,157.52,157.2,0
2020-06-24,152.1,157.52,157.3,0
2020-06-24,152.1,157.52,157.4,0
2020-06-24,152.1,157.52,157.5,0
2020-06-25,152.1,158,152.1,0
2020-06-25,152.1,158,152.2,0
2020-06-25,152.1,158,152.3,0
2020-06-25,152.1,158,152.4,0
2020-06-25,152.1,158,152.5,0
2020-06-25,152.1,158,152.6,0
2020-06-25,152.1,158,152.7,0
2020-06-25,152.1,158,152.8,0
2020-06-25,152.1,158,152.9,0
2020-06-25,152.1,158,153,0
2020-06-25,152.1,158,153.1,0
2020-06-25,152.1,158,153.2,0
2020-06-25,152.1,158,153.3,0
2020-06-25,152.1,158,153.4,0
2020-06-25,152.1,158,153.5,0
2020-06-25,152.1,158,153.6,0
2020-06-25,152.1,158,153.7,0
2020-06-25,152.1,158,153.8,0
2020-06-25,152.1,158,153.9,0
2020-06-25,152.1,158,154,0
2020-06-25,152.1,158,154.1,0
2020-06-25,152.1,158,154.2,0
2020-06-25,152.1,158,154.3,0
2020-06-25,152.1,158,154.4,0
2020-06-25,152.1,158,154.5,0
2020-06-25,152.1,158,154.6,0
2020-06-25,152.1,158,154.7,0
2020-06-25,152.1,158,154.8,0
2020-06-25,152.1,158,154.9,0
2020-06-25,152.1,158,155,0
2020-06-25,152.1,158,155.1,0
2020-06-25,152.1,158,155.2,0
2020-06-25,152.1,158,155.3,0
2020-06-25,152.1,158,155.4,0
2020-06-25,152.1,158,155.5,0
2020-06-25,152.1,158,155.6,0
2020-06-25,152.1,158,155.7,0
2020-06-25,152.1,158,155.8,0
2020-06-25,152.1,158,155.9,0
2020-06-25,152.1,158,156,0
2020-06-25,152.1,158,156.1,0
2020-06-25,152.1,158,156.2,0
2020-06-25,152.1,158,156.3,0
2020-06-25,152.1,158,156.4,0
2020-06-25,152.1,158,156.5,0
2020-06-25,152.1,158,156.6,0
2020-06-25,152.1,158,156.7,0
2020-06-25,152.1,158,156.8,0
2020-06-25,152.1,158,156.9,0
2020-06-25,152.1,158,157,0
2020-06-25,152.1,158,157.1,0
2020-06-25,152.1,158,157.2,0
2020-06-25,152.1,158,157.3,0
2020-06-25,152.1,158,157.4,0
2020-06-25,152.1,158,157.5,0
2020-06-25,152.1,158,157.6,0
2020-06-25,152.1,158,157.7,0
2020-06-25,152.1,158,157.8,0
2020-06-25,152.1,158,157.9,0
2020-06-25,152.1,158,158,0
2020-06-26,152.1,158.4,152.1,0
2020-06-26,152.1,158.4,152.2,0
2020-06-26,152.1,158.4,152.3,0
2020-06-26,152.1,158.4,152.4,0
2020-06-26,152.1,158.4,152.5,0
2020-06-26,152.1,158.4,152.6,0
2020-06-26,152.1,158.4,152.7,0
2020-06-26,152.1,158.4,152.8,0
2020-06-26,152.1,158.4,152.9,0
2020-06-26,152.1,158.4,153,0
2020-06-26,152.1,158.4,153.1,0
2020-06-26,152.1,158.4,153.2,0
2020-06-26,152.1,158.4,153.3,0
2020-06-26,152.1,158.4,153.4,0
2020-06-26,152.1,158.4,153.5,0
2020-06-26,152.1,158.4,153.6,0
2020-06-26,152.1,158.4,153.7,0
2020-06-26,152.1,158.4,153.8,0
2020-06-26,152.1,158.4,153.9,0
2020-06-26,152.1,158.4,154,0
2020-06-26,152.1,158.4,154.1,0
2020-06-26,152.1,158.4,154.2,0
2020-06-26,152.1,158.4,154.3,0
2020-06-26,152.1,158.4,154.4,0
2020-06-26,152.1,158.4,154.5,0
2020-06-26,152.1,158.4,154.6,0
2020-06-26,152.1,158.4,154.7,0
2020-06-26,152.1,158.4,154.8,0
2020-06-26,152.1,158.4,154.9,0
2020-06-26,152.1,158.4,155,0
2020-06-26,152.1,158.4,155.1,0
2020-06-26,152.1,158.4,155.2,0
2020-06-26,152.1,158.4,155.3,0
2020-06-26,152.1,158.4,155.4,0
2020-06-26,152.1,158.4,155.5,0
2020-06-26,152.1,158.4,155.6,0
2020-06-26,152.1,158.4,155.7,0
2020-06-26,152.1,158.4,155.8,0
2020-06-26,152.1,158.4,155.9,0
2020-06-26,152.1,158.4,156,0
2020-06-26,152.1,158.4,156.1,0
2020-06-26,152.1,158.4,156.2,0
2020-06-26,152.1,158.4,156.3,0
2020-06-26,152.1,158.4,156.4,0
2020-06-26,152.1,158.4,156.5,0
2020-06-26,152.1,158.4,156.6,0
2020-06-26,152.1,158.4,156.7,0
2020-06-26,152.1,158.4,156.8,0
2020-06-26,152.1,158.4,156.9,0
2020-06-26,152.1,158.4,157,0
2020-06-26,152.1,158.4,157.1,0
2020-06-26,152.1,158.4,157.2,0
2020-06-26,152.1,158.4,157.3,0
2020-06-26,152.1,158.4,157.4,0
2020-06-26,152.1,158.4,157.5,0
2020-06-26,152.1,158.4,157.6,0
2020-06-26,152.1,158.4,157.7,0
2020-06-26,152.1,158.4,157.8,0
2020-06-26,152.1,158.4,157.9,0
2020-06-26,152.1,158.4,158,0
2020-06-26,152.1,158.4,158.1,0
2020-06-26,152.1,158.4,158.2,0
2020-06-26,152.1,158.4,158.3,0
2020-06-26,152.1,158.4,158.4,0
2020-06-27,151.77,158.2,151.77,0
2020-06-27,151.77,158.2,151.87,0
2020-06-27,151.77,158.2,151.97,0
2020-06-27,151.77,158.2,152.07,0
2020-06-27,151.77,158.2,152.17,0
2020-06-27,151.77,158.2,152.27,0
2020-06-27,151.77,158.2,152.37,0
2020-06-27,151.77,158.2,152.47,0
2020-06-27,151.77,158.2,152.57,0
