"Date","Extent","ExtentChng","MileDays","Precip_mm","PrecipCum_mm","PrecipChng_mm","Temp_C","TempCum_C","TempChng_C","Discharge_cfs","DischargeCum_cfs","DischargeChng_cfs","Diversion_cfs","DiversionCum_cfs","DiversionChng_cfs","Returns_cfs","ReturnsCum_cfs","ReturnsChng_cfs","Reach"
2010-01-01,0,0,0,0,0,0,8.78,8.78,0,616,616,0,0,0,0,0,0,0,"R1"
2010-01-02,0,0,0,0,0,0,10.1666666666667,18.9466666666667,1.38666666666667,664,1280,48,0,0,0,0,0,0,"R1"
2010-01-03,0,0,0,0,0,0,9.80666666666667,28.7533333333333,-0.359999999999999,678,1958,14,0,0,0,0,0,0,"R1"
2010-01-04,0,0,0,0,0,0,9.13666666666667,37.89,-0.67,681,2639,3,0,0,0,0,0,0,"R1"
2010-01-05,0,0,0,0,0,0,9.54666666666667,47.4366666666667,0.41,692,3331,11,0,0,0,0,0,0,"R1"
2010-01-06,0,0,0,0,0,0,11.9233333333333,59.36,2.37666666666667,714,4045,22,0,0,0,0,0,0,"R1"
2010-01-07,0,0,0,0,0,0,7.73333333333333,67.0933333333333,-4.19,723,4768,9,0,0,0,0,0,0,"R1"
2010-01-08,0,0,0,0,0,0,4.30333333333333,71.3966666666667,-3.43,725,5493,2,0,0,0,0,0,0,"R1"
2010-01-09,0,0,0,0,0,0,6.06666666666667,77.4633333333333,1.76333333333333,730,6223,5,0,0,0,0,0,0,"R1"
2010-01-10,0,0,0,0,0,0,9.13333333333333,86.5966666666667,3.06666666666667,709,6932,-21,0,0,0,0,0,0,"R1"
2010-01-11,0,0,0,0,0,0,11.2666666666667,97.8633333333333,2.13333333333333,722,7654,13,0,0,0,0,0,0,"R1"
2010-01-12,0,0,0,0,0,0,13.1133333333333,110.976666666667,1.84666666666667,709,8363,-13,0,0,0,0,0,0,"R1"
2010-01-13,0,0,0,0,0,0,11.4466666666667,122.423333333333,-1.66666666666667,706,9069,-3,0,0,0,0,0,0,"R1"
2010-01-14,0,0,0,0,0,0,11.8533333333333,134.276666666667,0.406666666666666,725,9794,19,0,0,0,0,0,0,"R1"
2010-01-15,0,0,0,0,0,0,14.2566666666667,148.533333333333,2.40333333333333,727,10521,2,0,0,0,0,0,0,"R1"
2010-01-16,0,0,0,0,0,0,13.0633333333333,161.596666666667,-1.19333333333333,722,11243,-5,0,0,0,0,0,0,"R1"
2010-01-17,0,0,0,0,0,0,13.7433333333333,175.34,0.68,717,11960,-5,0,0,0,0,0,0,"R1"
2010-01-18,0,0,0,2.1,2.1,2.1,13.1033333333333,188.443333333333,-0.640000000000001,718,12678,1,0,0,0,0,0,0,"R1"
2010-01-19,0,0,0,6.86,8.96,4.76,13.0933333333333,201.536666666667,-0.00999999999999979,766,13444,48,0,0,0,0,0,0,"R1"
2010-01-20,0,0,0,1.8,10.76,-5.06,11.0933333333333,212.63,-2,788,14232,22,0,0,0,0,0,0,"R1"
2010-01-21,0,0,0,0,10.76,-1.8,11.9866666666667,224.616666666667,0.893333333333333,761,14993,-27,0,0,0,0,0,0,"R1"
2010-01-22,0,0,0,22.35,33.11,22.35,10.99,235.606666666667,-0.996666666666666,790,15783,29,0,0,0,0,0,0,"R1"
2010-01-23,0,0,0,3.55,36.66,-18.8,7.88583333333333,243.4925,-3.10416666666667,864,16647,74,0,0,0,0,0,0,"R1"
2010-01-24,0,0,0,0,36.66,-3.55,7.34833333333333,250.840833333333,-0.5375,797,17444,-67,0,0,0,0,0,0,"R1"
2010-01-25,0,0,0,0,36.66,0,7.1775,258.018333333333,-0.170833333333333,782,18226,-15,0,0,0,0,0,0,"R1"
2010-01-26,0,0,0,0,36.66,0,9.20666666666667,267.225,2.02916666666667,734,18960,-48,0,0,0,0,0,0,"R1"
2010-01-27,0,0,0,0,36.66,0,9.5,276.725,0.293333333333333,670,19630,-64,0,0,0,0,0,0,"R1"
2010-01-28,0,0,0,14.5,51.16,14.5,8.53333333333333,285.258333333333,-0.966666666666667,701,20331,31,0,0,0,0,0,0,"R1"
2010-01-29,0,0,0,2.03,53.19,-12.47,4.68,289.938333333333,-3.85333333333333,720,21051,19,0,0,0,0,0,0,"R1"
2010-01-30,0,0,0,0,53.19,-2.03,6.88,296.818333333333,2.2,717,21768,-3,0,0,0,0,0,0,"R1"
2010-01-31,0,0,0,0,53.19,0,9.09666666666667,305.915,2.21666666666667,703,22471,-14,0,0,0,0,0,0,"R1"
2010-02-01,0,0,0,0,53.19,0,10.9733333333333,316.888333333333,1.87666666666667,708,23179,5,0,0,0,0,0,0,"R1"
2010-02-02,0,0,0,0,53.19,0,10.5033333333333,327.391666666667,-0.469999999999999,709,23888,1,0,0,0,0,0,0,"R1"
2010-02-03,0,0,0,24,77.19,24,9.12666666666667,336.518333333333,-1.37666666666667,717,24605,8,0,0,0,0,0,0,"R1"
2010-02-04,0,0,0,6.95,84.14,-17.05,7.73666666666667,344.255,-1.39,725,25330,8,0,0,0,0,0,0,"R1"
2010-02-05,0,0,0,0,84.14,-6.95,11.1466666666667,355.401666666667,3.41,732,26062,7,0,0,0,0,0,0,"R1"
2010-02-06,0,0,0,0,84.14,0,12.7733333333333,368.175,1.62666666666667,741,26803,9,0,0,0,0,0,0,"R1"
2010-02-07,0,0,0,1,85.14,1,10.4566666666667,378.631666666667,-2.31666666666667,740,27543,-1,0,0,0,0,0,0,"R1"
2010-02-08,0,0,0,1.06,86.2,0.0600000000000001,8.36333333333333,386.995,-2.09333333333333,752,28295,12,0,0,0,0,0,0,"R1"
2010-02-09,0,0,0,0,86.2,-1.06,10.33,397.325,1.96666666666667,737,29032,-15,0,0,0,0,0,0,"R1"
2010-02-10,0,0,0,0,86.2,0,10.49,407.815,0.16,713,29745,-24,0,0,0,0,0,0,"R1"
2010-02-11,0,0,0,0,86.2,0,11.19,419.005,0.699999999999999,694,30439,-19,0,0,0,0,0,0,"R1"
2010-02-12,0,0,0,0,86.2,0,11.72,430.725,0.530000000000001,700,31139,6,0,0,0,0,0,0,"R1"
2010-02-13,0,0,0,0,86.2,0,15,445.725,3.28,712,31851,12,0,0,0,0,0,0,"R1"
2010-02-14,0,0,0,0,86.2,0,13.7,459.425,-1.3,737,32588,25,0,0,0,0,0,0,"R1"
2010-02-15,0,0,0,0,86.2,0,10.3933333333333,469.818333333333,-3.30666666666667,751,33339,14,0,0,0,0,0,0,"R1"
2010-02-16,0,0,0,0,86.2,0,11.9466666666667,481.765,1.55333333333333,768,34107,17,0,0,0,0,0,0,"R1"
2010-02-17,0,0,0,0,86.2,0,14.4266666666667,496.191666666667,2.48,766,34873,-2,0,0,0,0,0,0,"R1"
2010-02-18,0,0,0,0,86.2,0,16.7666666666667,512.958333333333,2.34,719,35592,-47,0,0,0,0,0,0,"R1"
2010-02-19,0,0,0,0,86.2,0,16.46,529.418333333333,-0.306666666666665,656,36248,-63,0,0,0,0,0,0,"R1"
2010-02-20,0,0,0,0,86.2,0,16.49,545.908333333333,0.0300000000000011,741,36989,85,0,0,0,0,0,0,"R1"
2010-02-21,0,0,0,0,86.2,0,14.89,560.798333333333,-1.6,742,37731,1,0,0,0,0,0,0,"R1"
2010-02-22,0,0,0,1.4,87.6,1.4,11.71,572.508333333333,-3.18,748,38479,6,0,0,0,0,0,0,"R1"
2010-02-23,0,0,0,1.5,89.1,0.1,8.59666666666667,581.105,-3.11333333333333,748,39227,0,0,0,0,0,0,0,"R1"
2010-02-24,0,0,0,0,89.1,-1.5,10.73,591.835,2.13333333333333,748,39975,0,0,0,0,0,0,0,"R1"
2010-02-25,0,0,0,0,89.1,0,12.2066666666667,604.041666666667,1.47666666666667,721,40696,-27,0,0,0,0,0,0,"R1"
2010-02-26,0,0,0,0,89.1,0,12.09,616.131666666667,-0.116666666666667,697,41393,-24,0,0,0,0,0,0,"R1"
2010-02-27,0,0,0,0,89.1,0,13.0766666666667,629.208333333333,0.986666666666666,705,42098,8,0,0,0,0,0,0,"R1"
2010-02-28,0,0,0,1.5,90.6,1.5,12.5066666666667,641.715,-0.569999999999999,698,42796,-7,0,0,0,0,0,0,"R1"
2010-03-01,0,0,0,0,90.6,-1.5,11.9466666666667,653.661666666667,-0.56,635,43431,-63,120.25,120.25,120.25,190.465277777778,190.465277777778,190.465277777778,"R1"
2010-03-02,0,0,0,0,90.6,0,12.7066666666667,666.368333333333,0.76,639,44070,4,128.6,248.85,8.34999999999999,216.503634751773,406.968912529551,26.0383569739947,"R1"
2010-03-03,0,0,0,0,90.6,0,15.4133333333333,681.781666666667,2.70666666666667,591,44661,-48,146.4,395.25,17.8,223.145833333334,630.114745862884,6.64219858156102,"R1"
2010-03-04,0,0,0,0,90.6,0,19.9433333333333,701.725,4.53,509,45170,-82,357.35,752.6,210.95,222.041666666667,852.156412529551,-1.10416666666703,"R1"
2010-03-05,0,0,0,0,90.6,0,18.8866666666667,720.611666666667,-1.05666666666666,527,45697,18,266.75,1019.35,-90.6,186.343297101449,1038.499709631,-35.6983695652173,"R1"
2010-03-06,0,0,0,0,90.6,0,18.36,738.971666666667,-0.526666666666667,602,46299,75,182.06,1201.41,-84.69,137.520833333333,1176.02054296433,-48.822463768116,"R1"
2010-03-07,0,0,0,0.7,91.3,0.7,16.43,755.401666666667,-1.93,649,46948,47,180.42,1381.83,-1.64000000000001,99.9375,1275.95804296433,-37.5833333333333,"R1"
2010-03-08,0,0,0,1.27,92.57,0.57,15.2933333333333,770.695,-1.13666666666666,691,47639,42,172.15,1553.98,-8.26999999999998,116.520833333333,1392.47887629767,16.5833333333334,"R1"
2010-03-09,0,0,0,0.5,93.07,-0.77,14.0766666666667,784.771666666667,-1.21666666666667,701,48340,10,167.42,1721.4,-4.73000000000002,128.313829787234,1520.7927060849,11.7929964539006,"R1"
2010-03-10,0,0,0,0,93.07,-0.5,13.09,797.861666666667,-0.986666666666666,705,49045,4,169.04,1890.44,1.62,121.048611111111,1641.84131719601,-7.26521867612293,"R1"
2010-03-11,0,0,0,0,93.07,0,12.7066666666667,810.568333333333,-0.383333333333333,714,49759,9,163.06,2053.5,-5.97999999999999,108.5625,1750.40381719601,-12.4861111111111,"R1"
2010-03-12,0,0,0,0,93.07,0,15.68,826.248333333333,2.97333333333333,696,50455,-18,243.85,2297.35,80.79,104.645833333333,1855.04965052935,-3.91666666666667,"R1"
2010-03-13,0,0,0,0,93.07,0,19.9233333333333,846.171666666667,4.24333333333334,658,51113,-38,285.23,2582.58,41.38,165.7625,2020.81215052935,61.1166666666667,"R1"
2010-03-14,0,0,0,6.4,99.47,6.4,16.27,862.441666666667,-3.65333333333334,653,51766,-5,283.59,2866.17,-1.64000000000004,172.369565217391,2193.18171574674,6.60706521739129,"R1"
2010-03-15,0,0,0,12.8,112.27,6.4,10.7766666666667,873.218333333333,-5.49333333333333,655,52421,2,302.69,3168.86,19.1,172.041666666667,2365.2233824134,-0.327898550724569,"R1"
2010-03-16,0,0,0,0,112.27,-12.8,15.3933333333333,888.611666666667,4.61666666666667,633,53054,-22,341.81,3510.67,39.12,163.854166666667,2529.07754908007,-8.18750000000009,"R1"
2010-03-17,0,0,0,0,112.27,0,20.51,909.121666666667,5.11666666666667,634,53688,1,354.73,3865.4,12.92,149.520833333333,2678.5983824134,-14.3333333333333,"R1"
2010-03-18,0,0,0,0,112.27,0,21.4366666666667,930.558333333333,0.926666666666669,631,54319,-3,372.67,4238.07,17.94,134.916666666667,2813.51504908007,-14.6041666666666,"R1"
2010-03-19,0,0,0,3.4,115.67,3.4,20.1266666666667,950.685,-1.31,588,54907,-43,393.44,4631.51,20.77,128.586111111111,2942.10116019118,-6.33055555555555,"R1"
2010-03-20,0,0,0,5.53,121.2,2.13,14.04,964.725,-6.08666666666667,627,55534,39,306.52,4938.03,-86.92,188.5,3130.60116019118,59.9138888888889,"R1"
2010-03-21,0,0,0,0,121.2,-5.53,13.6433333333333,978.368333333333,-0.396666666666667,714,56248,87,232.25,5170.28,-74.27,173,3303.60116019118,-15.5,"R1"
2010-03-22,0,0,0,0,121.2,0,20.54,998.908333333333,6.89666666666667,668,56916,-46,311.23,5481.51,78.98,135.617907801418,3439.2190679926,-37.3820921985816,"R1"
2010-03-23,0,0,0,2.1,123.3,2.1,15.54,1014.44833333333,-5,669,57585,1,584.48,6065.99,273.25,131.549693310331,3570.76876130293,-4.06821449108719,"R1"
2010-03-24,0,0,0,1.32,124.62,-0.78,11.76,1026.20833333333,-3.78,707,58292,38,774.1,6840.09,189.62,117.979166666667,3688.7479279696,-13.5705266436645,"R1"
2010-03-25,0,0,0,0,124.62,-1.32,13.6533333333333,1039.86166666667,1.89333333333333,777,59069,70,336.96,7177.05,-437.14,156.104166666666,3844.85209463626,38.1249999999996,"R1"
2010-03-26,0,0,0,0,124.62,0,16.6433333333333,1056.505,2.99,828,59897,51,337.6,7514.65,0.640000000000043,137.395833333333,3982.2479279696,-18.7083333333329,"R1"
2010-03-27,0,0,0,0,124.62,0,16.7366666666667,1073.24166666667,0.0933333333333337,856,60753,28,356.88,7871.53,19.28,146,4128.2479279696,8.60416666666671,"R1"
2010-03-28,0,0,0,0,124.62,0,16.8333333333333,1090.075,0.0966666666666676,841,61594,-15,371.83,8243.36,14.95,146.583333333333,4274.83126130293,0.583333333333314,"R1"
2010-03-29,0,0,0,0,124.62,0,21.98,1112.055,5.14666666666667,806,62400,-35,432.96,8676.32,61.13,163.097960992908,4437.92922229584,16.5146276595745,"R1"
2010-03-30,0,0,0,0,124.62,0,27.6766666666667,1139.73166666667,5.69666666666667,770,63170,-36,481.83,9158.15,48.87,162.541666666667,4600.47088896251,-0.556294326241243,"R1"
2010-03-31,0,0,0,0,124.62,0,27.8666666666667,1167.59833333333,0.190000000000001,753,63923,-17,478.92,9637.07,-2.90999999999997,128.125,4728.59588896251,-34.4166666666666,"R1"
2010-04-01,0,0,0,0,124.62,0,21.87,1189.46833333333,-5.99666666666667,797,64720,44,482.87,10119.94,3.94999999999999,126.4375,4855.03338896251,-1.68750000000006,"R1"
2010-04-02,0,0,0,0,124.62,0,15.61,1205.07833333333,-6.26,911,65631,114,477.79,10597.73,-5.07999999999998,148.5625,5003.59588896251,22.125,"R1"
2010-04-03,0,0,0,0,124.62,0,19.73,1224.80833333333,4.12,919,66550,8,484.67,11082.4,6.88,192.666666666666,5196.26255562917,44.1041666666662,"R1"
2010-04-04,0,0,0,0,124.62,0,25.4633333333333,1250.27166666667,5.73333333333333,910,67460,-9,480.77,11563.17,-3.90000000000003,215.916666666667,5412.17922229584,23.2500000000004,"R1"
2010-04-05,0,0,0,0,124.62,0,27.0866666666667,1277.35833333333,1.62333333333333,892,68352,-18,472.19,12035.36,-8.57999999999998,189.875,5602.05422229584,-26.0416666666667,"R1"
2010-04-06,0,0,0,0,124.62,0,22.1933333333333,1299.55166666667,-4.89333333333333,965,69317,73,379.08,12414.44,-93.11,145.5625,5747.61672229584,-44.3125,"R1"
2010-04-07,0,0,0,0,124.62,0,15.9066666666667,1315.45833333333,-6.28666666666667,1000,70317,35,409.91,12824.35,30.83,167.227272727273,5914.84399502311,21.6647727272731,"R1"
2010-04-08,0,0,0,0,124.62,0,19.1233333333333,1334.58166666667,3.21666666666667,933,71250,-67,477.98,13302.33,68.07,155.291666666667,6070.13566168978,-11.9356060606064,"R1"
2010-04-09,0,0,0,0,124.62,0,23.7866666666667,1358.36833333333,4.66333333333333,912,72162,-21,472.67,13775,-5.31,198.291666666667,6268.42732835644,43,"R1"
2010-04-10,0,0,0,0,124.62,0,25.62,1383.98833333333,1.83333333333334,881,73043,-31,483.19,14258.19,10.52,159.625,6428.05232835645,-38.6666666666663,"R1"
2010-04-11,0,0,0,0,124.62,0,26.4233333333333,1410.41166666667,0.803333333333331,848,73891,-33,491.77,14749.96,8.57999999999998,196.395833333333,6624.44816168978,36.770833333333,"R1"
2010-04-12,0,0,0,0,124.62,0,27.4566666666667,1437.86833333333,1.03333333333333,891,74782,43,506.17,15256.13,14.4,215.9375,6840.38566168978,19.5416666666663,"R1"
2010-04-13,0,0,0,0,124.62,0,27.16,1465.02833333333,-0.296666666666667,1130,75912,239,482.13,15738.26,-24.04,150.443262411347,6990.82892410113,-65.4942375886521,"R1"
2010-04-14,0,0,0,0,124.62,0,26.2033333333333,1491.23166666667,-0.956666666666667,1680,77592,550,462.66,16200.92,-19.47,162.268333333333,7153.09725743446,11.8250709219859,"R1"
2010-04-15,0,0,0,0,124.62,0,26.17,1517.40166666667,-0.033333333333335,1940,79532,260,459.19,16660.11,-3.47000000000003,140.617021276596,7293.71427871105,-21.6513120567375,"R1"
2010-04-16,0,0,0,0,124.62,0,26.96,1544.36166666667,0.790000000000003,2380,81912,440,513.79,17173.9,54.6,151.229166666667,7444.94344537772,10.6121453900711,"R1"
2010-04-17,0,0,0,14.97,139.59,14.97,23.1733333333333,1567.535,-3.78666666666667,2780,84692,400,529.52,17703.42,15.73,187.208333333333,7632.15177871106,35.9791666666664,"R1"
2010-04-18,0,0,0,0,139.59,-14.97,21.4466666666667,1588.98166666667,-1.72666666666667,2730,87422,-50,514.02,18217.44,-15.5,238.68085106383,7870.83262977488,51.4725177304965,"R1"
2010-04-19,0,0,0,0,139.59,0,22.7466666666667,1611.72833333333,1.3,2180,89602,-550,483.77,18701.21,-30.25,223.708333333333,8094.54096310822,-14.9725177304965,"R1"
2010-04-20,0,0,0,0.76,140.35,0.76,23.56,1635.28833333333,0.813333333333336,1890,91492,-290,496.83,19198.04,13.06,256.333333333333,8350.87429644155,32.6249999999999,"R1"
2010-04-21,0,0,0,0,140.35,-0.76,25.82,1661.10833333333,2.26,2380,93872,490,450.56,19648.6,-46.27,298.666666666667,8649.54096310822,42.3333333333341,"R1"
2010-04-22,0,0,0,13.98,154.33,13.98,20.8866666666667,1681.995,-4.93333333333333,2900,96772,520,439.6,20088.2,-10.96,272.020833333333,8921.56179644155,-26.6458333333343,"R1"
2010-04-23,0,0,0,4.57,158.9,-9.41,16.81,1698.805,-4.07666666666667,2800,99572,-100,430.46,20518.66,-9.14000000000004,270.229166666666,9191.79096310822,-1.79166666666669,"R1"
2010-04-24,0,0,0,0,158.9,-4.57,20.0033333333333,1718.80833333333,3.19333333333334,2520,102092,-280,404.17,20922.83,-26.29,296.479166666667,9488.27012977488,26.2500000000006,"R1"
2010-04-25,0,0,0,0,158.9,0,24.6066666666667,1743.415,4.60333333333333,2570,104662,50,400.67,21323.5,-3.5,279.145833333333,9767.41596310822,-17.3333333333337,"R1"
2010-04-26,0,0,0,0,158.9,0,26.1088888888889,1769.52388888889,1.50222222222222,2600,107262,30,357.92,21681.42,-42.75,219.104166666667,9986.52012977488,-60.0416666666662,"R1"
2010-04-27,0,0,0,0,158.9,0,25.9477777777778,1795.47166666667,-0.161111111111111,2130,109392,-470,431.54,22112.96,73.62,166.229166666667,10152.7492964416,-52.8750000000003,"R1"
2010-04-28,0,0,0,0,158.9,0,26.42,1821.89166666667,0.472222222222221,1860,111252,-270,452.25,22565.21,20.71,206.270833333333,10359.0201297749,40.0416666666666,"R1"
2010-04-29,0,0,0,0,158.9,0,22.36,1844.25166666667,-4.06,1770,113022,-90,485.17,23050.38,32.92,206.60859929078,10565.6287290657,0.337765957446976,"R1"
2010-04-30,0,0,0,0,158.9,0,18.1166666666667,1862.36833333333,-4.24333333333333,1690,114712,-80,509.4,23559.78,24.23,196.75,10762.3787290657,-9.85859929078032,"R1"
2010-05-01,0,0,0,0,158.9,0,15.2133333333333,1877.58166666667,-2.90333333333333,1620,116332,-70,502.73,24062.51,-6.66999999999996,202.541666666667,10964.9203957323,5.79166666666663,"R1"
2010-05-02,0,0,0,0,158.9,0,14.5066666666667,1892.08833333333,-0.706666666666667,1630,117962,10,495.85,24558.36,-6.88,268.020833333333,11232.9412290657,65.4791666666664,"R1"
2010-05-03,0,0,0,2.74,161.64,2.74,17.6955555555556,1909.78388888889,3.18888888888889,1700,119662,70,483.38,25041.74,-12.47,287.0625,11520.0037290657,19.0416666666667,"R1"
2010-05-04,0,0,0,0,161.64,-2.74,25.6711111111111,1935.455,7.97555555555556,2000,121662,300,486.75,25528.49,3.37,244.083333333334,11764.087062399,-42.9791666666661,"R1"
2010-05-05,0,0,0,0,161.64,0,30.73,1966.185,5.05888888888889,2000,123662,0,460.4,25988.89,-26.35,217.729166666667,11981.8162290657,-26.354166666667,"R1"
2010-05-06,0,0,0,0,161.64,0,31.3233333333333,1997.50833333333,0.593333333333334,1740,125402,-260,492.56,26481.45,32.16,203.270833333334,12185.087062399,-14.458333333333,"R1"
2010-05-07,0,0,0,0,161.64,0,29.89,2027.39833333333,-1.43333333333333,1750,127152,10,492.79,26974.24,0.230000000000018,220.6875,12405.774562399,17.4166666666666,"R1"
2010-05-08,0,0,0,0,161.64,0,26.67,2054.06833333333,-3.22,1780,128932,30,501.13,27475.37,8.33999999999997,161.833333333333,12567.6078957323,-58.8541666666669,"R1"
2010-05-09,0,0,0,0,161.64,0,29.7233333333333,2083.79166666667,3.05333333333333,1830,130762,50,506.98,27982.35,5.85000000000002,227.895833333333,12795.5037290657,66.0624999999999,"R1"
2010-05-10,0,0,0,0,161.64,0,28.4033333333333,2112.195,-1.32,1930,132692,100,483.44,28465.79,-23.54,235.270833333333,13030.774562399,7.37500000000014,"R1"
2010-05-11,0,0,0,0,161.64,0,28.0366666666667,2140.23166666667,-0.366666666666667,2300,134992,370,456.54,28922.33,-26.9,200.375,13231.149562399,-34.8958333333334,"R1"
2010-05-12,0,0,0,0,161.64,0,26.2877777777778,2166.51944444444,-1.74888888888889,2260,137252,-40,455.15,29377.48,-1.39000000000004,183.729166666666,13414.8787290657,-16.6458333333336,"R1"
2010-05-13,0,0,0,0,161.64,0,24.9122222222222,2191.43166666667,-1.37555555555555,1820,139072,-440,368.23,29745.71,-86.92,168.270833333334,13583.149562399,-15.4583333333327,"R1"
2010-05-14,0,0,0,0,161.64,0,26.9466666666667,2218.37833333333,2.03444444444445,1590,140662,-230,445.54,30191.25,77.31,211.333333333333,13794.4828957323,43.0624999999996,"R1"
2010-05-15,0,0,0,0,161.64,0,26.24,2244.61833333333,-0.706666666666667,1370,142032,-220,493.73,30684.98,48.19,206.104166666667,14000.587062399,-5.22916666666671,"R1"
2010-05-16,0,0,0,0,161.64,0,26.8866666666667,2271.505,0.646666666666665,1340,143372,-30,493.4,31178.38,-0.330000000000041,259.854166666667,14260.4412290657,53.7500000000001,"R1"
2010-05-17,0,0,0,0,161.64,0,30.21,2301.715,3.32333333333333,1340,144712,0,527.33,31705.71,33.9300000000001,245.413120567376,14505.854349633,-14.4410460992908,"R1"
2010-05-18,0,0,0,0,161.64,0,30.3033333333333,2332.01833333333,0.0933333333333302,1320,146032,-20,538.2,32243.91,10.87,192.422832980972,14698.277182614,-52.9902875864034,"R1"
2010-05-19,0,0,0,0,161.64,0,29.3766666666667,2361.395,-0.926666666666666,1770,147802,450,550.04,32793.95,11.8399999999999,203.479166666667,14901.7563492807,11.0563336856943,"R1"
2010-05-20,0,0,0,0,161.64,0,30.3566666666667,2391.75166666667,0.98,2060,149862,290,540.83,33334.78,-9.20999999999992,189.515070921986,15091.2714202027,-13.9640957446809,"R1"
2010-05-21,0,0,0,0,161.64,0,32.6366666666667,2424.38833333333,2.28,3270,153132,1210,539.17,33873.95,-1.66000000000008,204.354166666667,15295.6255868693,14.8390957446811,"R1"
2010-05-22,0,0,0,0,161.64,0,33.0433333333333,2457.43166666667,0.406666666666666,4410,157542,1140,507.83,34381.78,-31.34,262.333333333333,15557.9589202027,57.979166666666,"R1"
2010-05-23,0,0,0,0,161.64,0,32.34,2489.77166666667,-0.703333333333333,5160,162702,750,463.5,34845.28,-44.33,390.958333333333,15948.917253536,128.625,"R1"
2010-05-24,0,0,0,0,161.64,0,27.78,2517.55166666667,-4.56,5330,168032,170,314.23,35159.51,-149.27,390.479166666667,16339.3964202027,-0.479166666666686,"R1"
2010-05-25,0,0,0,0,161.64,0,27.5066666666667,2545.05833333333,-0.273333333333337,4620,172652,-710,394.88,35554.39,80.65,302.1875,16641.5839202027,-88.2916666666667,"R1"
2010-05-26,0,0,0,0,161.64,0,31.3633333333333,2576.42166666667,3.85666666666667,3390,176042,-1230,469.94,36024.33,75.06,264.925724637681,16906.5096448403,-37.2617753623186,"R1"
2010-05-27,0,0,0,4,165.64,4,33.39,2609.81166666667,2.02666666666667,2320,178362,-1070,490.62,36514.95,20.68,223.912677304965,17130.4223221453,-41.0130473327167,"R1"
2010-05-28,0,0,0,1.27,166.91,-2.73,34.0433333333333,2643.855,0.653333333333336,2010,180372,-310,502.42,37017.37,11.8,242.216312056737,17372.638634202,18.3036347517727,"R1"
2010-05-29,0,0,0,0,166.91,-1.27,33.74,2677.595,-0.303333333333335,1900,182272,-110,505.79,37523.16,3.37,233.625,17606.263634202,-8.59131205673734,"R1"
2010-05-30,0,0,0,0,166.91,0,33.7966666666667,2711.39166666667,0.0566666666666649,1650,183922,-250,495.17,38018.33,-10.62,210.75,17817.013634202,-22.8750000000003,"R1"
2010-05-31,0,0,0,0,166.91,0,32.6066666666667,2743.99833333333,-1.19,1600,185522,-50,505.13,38523.46,9.95999999999998,184.395833333333,18001.4094675354,-26.3541666666665,"R1"
2010-06-01,0,0,0,0.2,167.11,0.2,33.83,2777.82833333333,1.22333333333333,1820,187342,220,499.1,39022.56,-6.02999999999997,185.095238095238,18186.5047056306,0.699404761904788,"R1"
2010-06-02,0,0,0,0,167.11,-0.2,33.01,2810.83833333333,-0.82,1960,189302,140,505.55,39528.11,6.44999999999999,196.936170212766,18383.4408758434,11.8409321175277,"R1"
2010-06-03,0,0,0,0,167.11,0,33.9066666666667,2844.745,0.896666666666668,1820,191122,-140,512,40040.11,6.44999999999999,151.916666666667,18535.3575425101,-45.019503546099,"R1"
2010-06-04,0,0,0,0,167.11,0,36.5,2881.245,2.59333333333333,1680,192802,-140,508.48,40548.59,-3.51999999999998,183.604166666667,18718.9617091767,31.6875,"R1"
2010-06-05,0,0,0,0,167.11,0,39.5066666666667,2920.75166666667,3.00666666666667,1640,194442,-40,520.92,41069.51,12.4399999999999,168.229166666667,18887.1908758434,-15.3750000000001,"R1"
2010-06-06,0,0,0,0,167.11,0,39.28,2960.03166666667,-0.226666666666667,1640,196082,0,518.19,41587.7,-2.7299999999999,178.333333333333,19065.5242091767,10.1041666666667,"R1"
2010-06-07,0,0,0,0,167.11,0,38.5866666666667,2998.61833333333,-0.693333333333335,1670,197752,30,534.9,42122.6,16.7099999999999,132.270833333333,19197.7950425101,-46.0625000000001,"R1"
2010-06-08,0,0,0,0,167.11,0,38.01,3036.62833333333,-0.576666666666668,1540,199292,-130,550.48,42673.08,15.58,98.25,19296.0450425101,-34.0208333333332,"R1"
2010-06-09,0,0,0,0,167.11,0,38.5433333333333,3075.17166666667,0.533333333333331,1310,200602,-230,576.69,43249.77,26.21,105.333333333333,19401.3783758434,7.08333333333334,"R1"
2010-06-10,0,0,0,0,167.11,0,37.7433333333333,3112.915,-0.799999999999997,1170,201772,-140,587.02,43836.79,10.3299999999999,77.5625,19478.9408758434,-27.7708333333334,"R1"
2010-06-11,0,0,0,0,167.11,0,34.9566666666667,3147.87166666667,-2.78666666666667,1130,202902,-40,591.94,44428.73,4.92000000000007,96.375,19575.3158758434,18.8125,"R1"
2010-06-12,0,0,0,0,167.11,0,32.2766666666667,3180.14833333333,-2.67999999999999,1070,203972,-60,591.23,45019.96,-0.710000000000036,143.666666666667,19718.9825425101,47.2916666666667,"R1"
2010-06-13,0,0,0,0,167.11,0,29.5,3209.64833333333,-2.77666666666667,849,204821,-221,586.48,45606.44,-4.75,145.291666666667,19864.2742091767,1.625,"R1"
2010-06-14,0,0,0,0,167.11,0,30.88,3240.52833333333,1.38,616,205437,-233,568.25,46174.69,-18.23,141.041666666667,20005.3158758434,-4.25000000000006,"R1"
