"Date","MileDays","PrecipCum_mm","TempCum_C","DischargeCum_cfs","DiversionCum_cfs","ReturnsCum_cfs","Reach"
2010-04-01,0,40.9,1133.9,67178,306.96,0,"R1"
2010-04-02,0,40.9,1148,67923,356.94,0,"R1"
2010-04-03,0,40.9,1172.2,68823,377.13,0,"R1"
2010-04-04,0,40.9,1198,69780,411.53,0,"R1"
2010-04-05,0,40.9,1225.4,70767,433.01,0,"R1"
2010-04-06,0,40.9,1243.1,71731,461.07,0,"R1"
2010-04-07,0,40.9,1257.5,72781,497.62,0,"R1"
2010-04-08,0,40.9,1277.6,73931,527.5,0,"R1"
2010-04-09,0,40.9,1303.4,75001,560.17,0,"R1"
2010-04-10,0,40.9,1328.6,76001,589.96,0,"R1"
2010-04-11,0,40.9,1354.5,76918,621.48,0,"R1"
2010-04-12,0,40.9,1382.7,77795,632.52,0,"R1"
2010-04-13,0,40.9,1408.1,78752,643.25,0,"R1"
2010-04-14,0,40.9,1433.9,79862,654.21,0,"R1"
2010-04-15,0,40.9,1459.6,81992,664.69,0,"R1"
2010-04-16,0,41.4606351382225,1481.65,83962,681.73,0,"R1"
2010-04-17,0,45.7606351382225,1500.05,85792,686.04,0,"R1"
2010-04-18,0,45.7606351382225,1522.75,87302,686.04,0,"R1"
2010-04-19,0,45.7606351382225,1544.35,89002,686.04,0,"R1"
2010-04-20,0,45.7606351382225,1568.95,90852,686.04,0,"R1"
2010-04-21,0,45.7606351382225,1594.75,93392,686.04,0,"R1"
2010-04-22,0,52.8606351382225,1611.25,96582,686.04,0,"R1"
2010-04-23,0,52.8606351382225,1626.95,99182,686.04,0,"R1"
2010-04-24,0,52.8606351382225,1648.65,101152,686.04,0,"R1"
2010-04-25,0,52.8606351382225,1674.15,103822,686.04,0,"R1"
2010-04-26,0,52.8606351382225,1700.45,106682,686.04,0,"R1"
2010-04-27,0,52.8606351382225,1725.35,109612,686.04,0,"R1"
2010-04-28,0,52.8606351382225,1751.85,111902,733.29,0,"R1"
2010-04-29,0,52.8606351382225,1776.75,114062,797.54,0,"R1"
2010-04-30,0,52.8606351382225,1790.55,116132,854.89,0,"R1"
2010-05-01,0,52.8606351382225,1805.05,117992,914.35,0,"R1"
2010-05-02,0,52.8606351382225,1819.15,119722,967.12,0,"R1"
2010-05-03,0,53.0606351382225,1841.15,121612,1021.14,0,"R1"
2010-05-04,0,53.0606351382225,1869.85,123562,1078.39,0,"R1"
2010-05-05,0,53.0606351382225,1900.95,125612,1138.29,0,"R1"
2010-05-06,0,53.0606351382225,1931.55,127982,1202.54,0,"R1"
2010-05-07,0,53.0606351382225,1957.85,129992,1266.21,0,"R1"
2010-05-08,0,53.0606351382225,1983.95,132062,1316.92,0,"R1"
2010-05-09,0,53.0606351382225,2014.75,134202,1360.65,0,"R1"
2010-05-10,0,53.0606351382225,2041.65,136492,1401,0,"R1"
2010-05-11,0,53.0606351382225,2070.25,138672,1472.71,0,"R1"
2010-05-12,0,53.0606351382225,2091.75,141212,1552.77,0,"R1"
2010-05-13,0,53.0606351382225,2116.15,143822,1691.31,0,"R1"
2010-05-14,0,53.0606351382225,2144.25,146102,1777.21,0,"R1"
2010-05-15,0,53.0606351382225,2168.25,148042,1856.92,0,"R1"
2010-05-16,0,53.0606351382225,2195.55,149602,1936.48,0,"R1"
2010-05-17,0,53.0606351382225,2226.15,151082,2014.33,0,"R1"
2010-05-18,0,53.0606351382225,2254.35,152462,2073.51,0,"R1"
2010-05-19,0,53.0606351382225,2281.55,153802,2132.01,0,"R1"
2010-05-20,0,53.0606351382225,2312.35,155662,2187.86,0,"R1"
2010-05-21,0,53.0606351382225,2345.65,157832,2249.24,0,"R1"
2010-05-22,0,53.0606351382225,2378.05,161292,2261.62,0,"R1"
2010-05-23,0,53.0606351382225,2408.45,164562,2261.62,0,"R1"
2010-05-24,0,53.0606351382225,2432.35,167532,2289.22,0,"R1"
2010-05-25,0,53.0606351382225,2461.25,170952,2328.28,0,"R1"
2010-05-26,0,53.0606351382225,2493.65,174322,2345.57,0,"R1"
2010-05-27,0,57.0606351382225,2527.95,176692,2345.57,0,"R1"
2010-05-28,0,57.0606351382225,2561.15,178712,2359.42,0,"R1"
2010-05-29,0,57.0606351382225,2595.75,180732,2379.34,0,"R1"
2010-05-30,0,57.0606351382225,2627.65,182802,2394.4,0,"R1"
2010-05-31,0,57.0606351382225,2661.55,184742,2419.28,0,"R1"
2010-06-01,0,57.2606351382225,2694.15,186662,2444.14,0,"R1"
2010-06-02,0,57.2606351382225,2726.55,188382,2490.99,0,"R1"
2010-06-03,0,57.2606351382225,2761.05,189852,2541.43,0,"R1"
2010-06-04,0,57.2606351382225,2797.75,191162,2591.99,0,"R1"
2010-06-05,0,57.2606351382225,2837.95,192372,2642.57,0,"R1"
2010-06-06,0,57.2606351382225,2876.95,193392,2691.11,0,"R1"
2010-06-07,0,57.2606351382225,2914.35,194242,2742.61,0,"R1"
2010-06-08,0,57.2606351382225,2952.25,194983,2809.09,0,"R1"
2010-06-09,0,57.2606351382225,2990.65,195607,2885.34,0,"R1"
2010-06-10,0,57.2606351382225,3027.75,196243,2966.57,0,"R1"
2010-06-11,0,57.2606351382225,3061.55,196904,3040.92,0,"R1"
2010-06-12,0,57.2606351382225,3092.85,197481,3096.42,0,"R1"
2010-06-13,0,57.2606351382225,3121.95,197970,3151.67,0,"R1"
2010-06-14,0,57.2606351382225,3153.25,198462,3200.88,0,"R1"
2010-06-15,0,57.2606351382225,3186.55,198961,3253.32,0,"R1"
2010-06-16,0,57.2606351382225,3222.85,199514,3319.74,0,"R1"
2010-06-17,0,57.2606351382225,3258.85,200036,3397,0,"R1"
2010-06-18,0,57.2606351382225,3296.85,200519,3467.38,0,"R1"
2010-06-19,0,57.2606351382225,3334.45,200975,3526.26,0,"R1"
2010-06-20,0,57.2606351382225,3371.25,201356,3538.72,0,"R1"
2010-06-21,0,57.2606351382225,3408.55,201648,3542.57,0,"R1"
2010-06-22,0,57.2606351382225,3446.35,201839,3542.57,0,"R1"
2010-06-23,0,57.2606351382225,3483.75,202000,3542.95,0,"R1"
2010-06-24,0,57.2606351382225,3519.45,202190,3558.91,0,"R1"
2010-06-25,0,59.0606351382225,3554.55,202353,3590.08,0,"R1"
2010-06-26,0,59.0606351382225,3587.35,202481,3650,0,"R1"
2010-06-27,0,59.0606351382225,3622.55,202586,3736.9,0,"R1"
2010-06-28,0,77.0606351382225,3655.05,202684.8,3811.11,0,"R1"
2010-06-29,0,77.0606351382225,3685.55,202867.8,3849.01,0,"R1"
2010-06-30,0,77.0606351382225,3716.45,203110.8,3877.36,0,"R1"
2010-07-01,0,77.0606351382225,3748.35,203384.8,3906.96,0,"R1"
2010-07-02,0,81.2606351382225,3781.75,203758.8,3937.52,0,"R1"
2010-07-03,0,81.4606351382225,3812.85,204063.8,3967.77,0,"R1"
2010-07-04,0,81.4606351382225,3847.75,204353.8,3997.89,0,"R1"
2010-07-05,0,81.4606351382225,3881.65,204607.8,4028.45,0,"R1"
2010-07-06,0,81.4606351382225,3916.55,204834.8,4061.97,0,"R1"
2010-07-07,0,81.4606351382225,3948.75,205180.8,4116.74,0,"R1"
2010-07-08,0,87.1606351382225,3979.05,205439.8,4175.68,0,"R1"
2010-07-09,0,87.1606351382225,4011.55,205645.8,4234.03,0,"R1"
2010-07-10,0,87.1606351382225,4045.55,205831.8,4281.72,0,"R1"
2010-07-11,0,87.1606351382225,4077.15,206018.8,4318.05,0,"R1"
2010-07-12,0,87.1606351382225,4114.05,206203.8,4368.03,0,"R1"
2010-07-13,0,87.1606351382225,4150.85,206377.8,4413.34,0,"R1"
2010-07-14,0,87.1606351382225,4188.05,206522.8,4457.22,0,"R1"
2010-07-15,0,117.560635138223,4225.65,206652.8,4511.64,0,"R1"
2010-07-16,0,117.560635138223,4259.15,206772.8,4547.93,0,"R1"
2010-07-17,0,117.560635138223,4295.25,206888.8,4600.85,0,"R1"
2010-07-18,0,117.560635138223,4333.55,206978,4634.93,0,"R1"
2010-07-19,0,117.760635138223,4371.95,207054.5,4703.53,0,"R1"
2010-07-20,0,118.260635138223,4410.75,207126.8,4759.2,0,"R1"
2010-07-21,0,118.260635138223,4447.25,207189,4839.66,0,"R1"
2010-07-22,0,119.160635138223,4481.25,207246.8,4936.58,0,"R1"
2010-07-23,0,139.860635138223,4512.65,207291.3,5009.46,0,"R1"
2010-07-24,0,144.260635138223,4540.15,207381.8,5062.31,0,"R1"
2010-07-25,0,145.160635138223,4566.15,207637.8,5082.25,0,"R1"
2010-07-26,0,146.460635138223,4594.55,208138.8,5107.06,0,"R1"
2010-07-27,0,146.460635138223,4626.25,208570.8,5151.83,0,"R1"
2010-07-28,0,146.460635138223,4660.25,209301.8,5151.83,0,"R1"
2010-07-29,0,146.460635138223,4690.45,209927.8,5151.83,0,"R1"
2010-07-30,0,146.460635138223,4721.95,210480.8,5214.83,0,"R1"
2010-07-31,0,184.060635138223,4753.35,210942.8,5298.79,0,"R1"
2010-08-01,0,184.560635138223,4781.75,211489.8,5298.79,0,"R1"
2010-08-02,0,184.560635138223,4813.95,212151.8,5349.91,0,"R1"
2010-08-03,0,184.560635138223,4845.85,212926.8,5349.91,0,"R1"
2010-08-04,0,184.560635138223,4879.45,213705.8,5372.83,0,"R1"
2010-08-05,0,184.960635138223,4912.25,214511.8,5403.21,0,"R1"
2010-08-06,0,184.960635138223,4944.55,215521.8,5452.29,0,"R1"
2010-08-07,0,184.960635138223,4979.35,216468.8,5489.17,0,"R1"
2010-08-08,0,184.960635138223,5010.05,217252.8,5538.86,0,"R1"
2010-08-09,0,184.960635138223,5042.35,217827.8,5602.53,0,"R1"
2010-08-10,0,184.960635138223,5076.35,218227.8,5651.57,0,"R1"
2010-08-11,0,184.960635138223,5112.55,218565.8,5706.51,0,"R1"
2010-08-12,0,185.260635138223,5149.05,218816.8,5775.34,0,"R1"
2010-08-13,0,185.460635138223,5185.95,219016.8,5855.49,0,"R1"
2010-08-14,0,185.460635138223,5222.75,219171.8,5926.14,0,"R1"
2010-08-15,0,207.860635138223,5257.15,219311.8,5990.29,0,"R1"
2010-08-16,0,208.960635138223,5284.35,219691.8,6038.21,0,"R1"
2010-08-17,0,208.960635138223,5317.15,219956.8,6104.09,0,"R1"
2010-08-18,0,208.960635138223,5350.85,220153.8,6154.13,0,"R1"
2010-08-19,0,208.960635138223,5385.35,220679.8,6196.01,0,"R1"
2010-08-20,0,208.960635138223,5419.25,221017.8,6233.45,0,"R1"
2010-08-21,0,208.960635138223,5452.55,221270.8,6268.14,0,"R1"
2010-08-22,0,208.960635138223,5487.65,221462.8,6318.76,0,"R1"
2010-08-23,0,208.960635138223,5522.05,221636.8,6369.01,0,"R1"
2010-08-24,0,208.960635138223,5548.95,221837.8,6415.95,0,"R1"
2010-08-25,0,208.960635138223,5578.95,222004.8,6463.16,0,"R1"
2010-08-26,0,208.960635138223,5609.95,222160.8,6531.06,0,"R1"
2010-08-27,0,208.960635138223,5641.15,222301.8,6600.21,0,"R1"
2010-08-28,0,211.360635138223,5670.25,222412.8,6626.67,0,"R1"
2010-08-29,0,211.360635138223,5701.95,222511,6674,0,"R1"
2010-08-30,0,211.360635138223,5732.95,222602.2,6743.88,0,"R1"
2010-08-31,0,211.360635138223,5765.15,222725.2,6803.61,0,"R1"
2010-09-01,0,211.360635138223,5798.15,222812.6,6849.99,0,"R1"
2010-09-02,0,211.360635138223,5832.25,222892.2,6898.18,0,"R1"
2010-09-03,0,211.360635138223,5863.25,222980.8,6949.99,0,"R1"
2010-09-04,0,211.360635138223,5896.25,223057.9,6967.66,0,"R1"
2010-09-05,0,211.360635138223,5930.85,223125.2,6991.2,0,"R1"
2010-09-06,0,211.360635138223,5965.05,223184,7044.99,0,"R1"
2010-09-07,0,211.360635138223,5997.65,223234.3,7098.37,0,"R1"
2010-09-08,0,213.760635138223,6028.75,223278.5,7154.7,0,"R1"
2010-09-09,0,213.760635138223,6061.25,223321.8,7234.16,0,"R1"
2010-09-10,0,213.760635138223,6091.25,223363.4,7325.14,0,"R1"
2010-09-11,0,213.760635138223,6121.05,223406,7385.04,0,"R1"
2010-09-12,0,213.760635138223,6153.05,223447.2,7433.48,0,"R1"
2010-09-13,0,213.760635138223,6184.95,223487.9,7489.83,0,"R1"
2010-09-14,0,213.760635138223,6216.45,223529.4,7521.37,0,"R1"
2010-09-15,0,213.760635138223,6250.05,223569.5,7543.77,0,"R1"
2010-09-16,0,213.760635138223,6284.15,223608.7,7588.5,0,"R1"
2010-09-17,0,213.760635138223,6316.45,223646.3,7653.88,0,"R1"
2010-09-18,0,213.760635138223,6350.05,223679.4,7725.8,0,"R1"
2010-09-19,0,213.760635138223,6382.05,223712.1,7814.03,0,"R1"
2010-09-20,0,219.460635138223,6412.85,223747,7897.76,0,"R1"
2010-09-21,0,219.460635138223,6444.65,223795,7966.66,0,"R1"
2010-09-22,0,235.060635138223,6468.05,223842.2,8045.87,0,"R1"
2010-09-23,0,236.860635138223,6494.85,223931.3,8130.64,0,"R1"
2010-09-24,0,236.860635138223,6522.15,224311.3,8210.14,0,"R1"
2010-09-25,0,236.860635138223,6551.25,224953.3,8289.93,0,"R1"
2010-09-26,0,236.860635138223,6579.85,225401.3,8431.37,0,"R1"
2010-09-27,0,236.860635138223,6610.75,225797.3,8540.95,0,"R1"
2010-09-28,0,236.860635138223,6642.95,226160.3,8601.1,0,"R1"
2010-09-29,0,236.860635138223,6675.95,226448.3,8675.62,0,"R1"
2010-09-30,0,236.860635138223,6707.25,226637.3,8768.5,0,"R1"
2010-10-01,0,236.860635138223,6739.15,226746.3,8868.12,0,"R1"
2010-10-02,0,236.860635138223,6770.75,226814.8,8959.43,0,"R1"
2010-10-03,0,238.960635138223,6798.55,226870.8,9047.85,0,"R1"
2010-10-04,0,242.160635138223,6825.15,226936.1,9146.89,0,"R1"
2010-10-05,0,242.160635138223,6848.15,227014.9,9241.29,0,"R1"
2010-10-06,0,242.160635138223,6875.35,227134.9,9341.79,0,"R1"
2010-10-07,0,242.160635138223,6903.05,227206.4,9442.12,0,"R1"
2010-10-08,0,242.160635138223,6930.35,227254.7,9513.45,0,"R1"
2010-10-09,0,242.160635138223,6954.75,227296,9574.7,0,"R1"
2010-10-10,0,242.160635138223,6977.35,227337.3,9655.01,0,"R1"
2010-10-11,0,242.160635138223,7001.55,227379.9,9731.24,0,"R1"
2010-10-12,0,242.160635138223,7027.25,227424.2,9838.43,0,"R1"
2010-10-13,0,242.160635138223,7052.25,227469.1,9948.87,0,"R1"
2010-10-14,0,242.160635138223,7078.65,227528.6,10056.95,0,"R1"
2010-10-15,0,242.160635138223,7105.15,227580.4,10133.2,0,"R1"
2010-10-16,0,242.160635138223,7131.35,227630.5,10190.14,0,"R1"
2010-10-17,0,242.160635138223,7157.65,227687.4,10243.72,0,"R1"
2010-10-18,0,242.360635138223,7182.35,227760,10304.95,0,"R1"
2010-10-19,0,242.360635138223,7206.75,227811.7,10374.49,0,"R1"
2010-10-20,0,251.660635138223,7232.25,227856.4,10443.32,0,"R1"
2010-10-21,0,252.960635138223,7249.75,227948,10513.15,0,"R1"
2010-10-22,0,252.960635138223,7266.95,228058,10583.69,0,"R1"
2010-10-23,0,252.960635138223,7285.55,228144,10653.11,0,"R1"
2010-10-24,0,252.960635138223,7308.45,228305,10711.78,0,"R1"
2010-10-25,0,252.960635138223,7331.65,228585,10750.93,0,"R1"
2010-10-26,0,252.960635138223,7351.75,228799,10790.62,0,"R1"
2010-10-27,0,252.960635138223,7368.25,228993,10830.31,0,"R1"
2010-10-28,0,252.960635138223,7387.35,229165,10870.35,0,"R1"
2010-10-29,0,252.960635138223,7410.35,229300,10910.39,0,"R1"
2010-10-30,0,252.960635138223,7436.55,229419,10950.27,0,"R1"
2010-10-31,0,252.960635138223,7458.35,229593,11012.87,0,"R1"
2011-04-01,0,4.3,1360.8,52696,0,0,"R1"
2011-04-02,0,4.3,1392.7,52856,0,0,"R1"
2011-04-03,0,4.3,1419.8,52980,0,0,"R1"
2011-04-04,0,4.3,1435.5,53105,0,0,"R1"
2011-04-05,0,4.3,1461.7,53222,0,0,"R1"
2011-04-06,0,4.3,1487.7,53347,0,0,"R1"
2011-04-07,0,4.3,1510.8,53474,0,0,"R1"
2011-04-08,0,4.3,1534.4,53612,0,0,"R1"
2011-04-09,0,4.3,1556.5,53740,0,0,"R1"
2011-04-10,0,4.3,1570.8,53849,0,0,"R1"
2011-04-11,0,4.3,1591.3,53968,0,0,"R1"
2011-04-12,0,4.3,1617.3,54115,0,0,"R1"
2011-04-13,0,4.3,1643.2,54280,0,0,"R1"
2011-04-14,0,4.3,1663.2,54443,0,0,"R1"
2011-04-15,0,4.3,1685.2,54607,0,0,"R1"
2011-04-16,0,4.3,1711,54771,0,0,"R1"
2011-04-17,0,4.3,1740.2,54921,0,0,"R1"
2011-04-18,0,4.3,1770.9,55073,0,0,"R1"
2011-04-19,0,4.3,1798.7,55206,0,0,"R1"
2011-04-20,0,4.3,1827.5,55336,0,0,"R1"
2011-04-21,0,4.3,1857,55448,0,0,"R1"
2011-04-22,0,4.3,1885.6,55574,0,0,"R1"
2011-04-23,0,4.3,1911,55719,0,0,"R1"
2011-04-24,0,4.3,1935.2,55859,0,0,"R1"
2011-04-25,0,4.3,1959.4,56022,0,0,"R1"
2011-04-26,0,4.3,1981,56302,0,0,"R1"
2011-04-27,0,4.86063513822253,2004.5,56626,0,0,"R1"
2011-04-28,0,4.86063513822253,2029.9,56950,0,0,"R1"
2011-04-29,0,4.86063513822253,2059.4,57187,0,0,"R1"
2011-04-30,0,4.86063513822253,2080.7,57398,0,0,"R1"
2011-05-01,0,4.86063513822253,2092.8,57616,0,0,"R1"
2011-05-02,0,4.86063513822253,2107.7,57856,0,0,"R1"
2011-05-03,0,4.86063513822253,2129.7,58114,0,0,"R1"
2011-05-04,0,4.86063513822253,2157.4,58365,0,0,"R1"
2011-05-05,0,4.86063513822253,2185,58606,0,0,"R1"
2011-05-06,0,4.86063513822253,2216.4,58828,0,0,"R1"
2011-05-07,0,4.86063513822253,2248.7,59020,0,0,"R1"
2011-05-08,0,4.86063513822253,2279.8,59234,0,0,"R1"
2011-05-09,0,4.86063513822253,2307.1,59446,0,0,"R1"
2011-05-10,0,4.86063513822253,2333.3,59644,0,0,"R1"
2011-05-11,0,4.86063513822253,2354.2,59831,0,0,"R1"
2011-05-12,0,4.86063513822253,2380.7,60011,0,0,"R1"
2011-05-13,0,4.86063513822253,2407.9,60208,0,0,"R1"
2011-05-14,0,4.86063513822253,2436.4,60438,0,0,"R1"
2011-05-15,0,4.86063513822253,2465.4,60665,0,0,"R1"
2011-05-16,0,4.86063513822253,2495.7,60891,0,0,"R1"
2011-05-17,0,4.86063513822253,2521.1,61153,0,0,"R1"
2011-05-18,0,4.86063513822253,2546.4,61414,0,0,"R1"
2011-05-19,0,4.86063513822253,2566,61692,0,0,"R1"
2011-05-20,0,4.86063513822253,2589.2,61946,0,0,"R1"
2011-05-21,0,4.86063513822253,2615.7,62193,0,0,"R1"
2011-05-22,0,4.86063513822253,2645,62437,0,0,"R1"
2011-05-23,0,4.86063513822253,2674.5,62717,0,0,"R1"
2011-05-24,0,4.86063513822253,2699.3,63033,0,0,"R1"
2011-05-25,0,4.86063513822253,2728.4,63325,0,0,"R1"
2011-05-26,0,4.86063513822253,2762.9,63656,0,0,"R1"
2011-05-27,0,4.86063513822253,2798.5,64018,0,0,"R1"
2011-05-28,0,4.86063513822253,2834.4,64381,0,0,"R1"
2011-05-29,0,4.86063513822253,2868.4,64681,0,0,"R1"
2011-05-30,0,4.86063513822253,2897.3,64940,0,0,"R1"
2011-05-31,0,4.86063513822253,2927.6,65191,0,0,"R1"
2011-06-01,0,4.86063513822253,2961.1,65460,0,0,"R1"
2011-06-02,0,4.86063513822253,2996.1,65763,0,0,"R1"
2011-06-03,0,4.86063513822253,3030.9,66065,0,0,"R1"
2011-06-04,0,4.86063513822253,3066.4,66398,0,0,"R1"
2011-06-05,0,4.86063513822253,3101.6,66839,0,0,"R1"
2011-06-06,0,4.86063513822253,3136.4,67403,0,0,"R1"
2011-06-07,0,4.86063513822253,3172.1,67978,0,0,"R1"
2011-06-08,0,4.86063513822253,3207.7,68602,0,0,"R1"
2011-06-09,0,4.86063513822253,3241.6,69194,0,0,"R1"
2011-06-10,0,4.86063513822253,3274.7,69816,0,0,"R1"
2011-06-11,0,4.86063513822253,3308.8,70453,0,0,"R1"
2011-06-12,0,4.86063513822253,3345.1,71087,0,0,"R1"
2011-06-13,0,4.86063513822253,3380.9,71771,0,0,"R1"
2011-06-14,0,4.86063513822253,3415.4,72445,0,0,"R1"
2011-06-15,0,4.86063513822253,3450.5,73059,0,0,"R1"
2011-06-16,0,4.86063513822253,3486.8,73549,0,0,"R1"
2011-06-17,0,4.86063513822253,3522.8,73907,0,0,"R1"
2011-06-18,0,4.86063513822253,3558.9,74168,0,0,"R1"
2011-06-19,0,4.86063513822253,3594.4,74399,0,0,"R1"
2011-06-20,0,4.86063513822253,3625.9,74609,0,0,"R1"
2011-06-21,0,4.86063513822253,3658.7,74794,0,0,"R1"
2011-06-22,0,4.86063513822253,3694.5,74975,0,0,"R1"
2011-06-23,0,4.86063513822253,3734,75147,0,0,"R1"
2011-06-24,0,4.86063513822253,3772.9,75300,0,0,"R1"
2011-06-25,0,4.86063513822253,3811.5,75435,0,0,"R1"
2011-06-26,0,4.86063513822253,3850.3,75553,0,0,"R1"
2011-06-27,0,4.86063513822253,3888.1,75654,0,0,"R1"
2011-06-28,0,4.86063513822253,3926.4,75736.7,0,0,"R1"
2011-06-29,0,4.86063513822253,3963.7,75802.5,47.13,0,"R1"
2011-06-30,0,10.3606351382225,4001.2,75853.5,88.28,0,"R1"
2011-07-01,0,10.3606351382225,4037.9,75894.4,152.3,0,"R1"
2011-07-02,0,14.1606351382225,4073.9,75925.4,227.26,0,"R1"
2011-07-03,0.6,14.1606351382225,4109.3,75956.2,284.72,0,"R1"
2011-07-04,1.2,14.1606351382225,4145.5,75983,337.41,0,"R1"
2011-07-05,2.8,14.1606351382225,4180.8,76008.7,396.31,0,"R1"
2011-07-06,5.4,14.1606351382225,4217.3,76030.6,435.62,0,"R1"
2011-07-07,8.5,14.1606351382225,4254,76051.5,485.12,0,"R1"
2011-07-08,11.6,14.1606351382225,4292,76070.7,534.08,0,"R1"
2011-07-09,14.7,14.1606351382225,4330.1,76088.4,589.04,0,"R1"
2011-07-10,18.3,14.1606351382225,4368.2,76106,636.71,0,"R1"
2011-07-11,22.4,14.1606351382225,4404,76122.7,670.42,0,"R1"
2011-07-12,26.5,20.9606351382225,4437.8,76140.1,711.36,0,"R1"
2011-07-13,30.6,20.9606351382225,4471.5,76157.9,749.34,0,"R1"
2011-07-14,34.7,20.9606351382225,4505,76175,790.72,0,"R1"
2011-07-15,38.8,20.9606351382225,4541.6,76191.4,828.01,0,"R1"
2011-07-16,42.9,21.2606351382225,4578.9,76207.6,862.61,0,"R1"
2011-07-17,47,21.4606351382225,4612.2,76224.7,935.49,0,"R1"
2011-07-18,51.1,21.4606351382225,4648.9,76241.5,1032.43,0,"R1"
2011-07-19,55.2,21.4606351382225,4686.4,76257.9,1102.83,0,"R1"
2011-07-20,59.3,21.4606351382225,4723.4,76273.7,1142.21,0,"R1"
2011-07-21,63.4,21.4606351382225,4760.2,76289.5,1188.88,0,"R1"
2011-07-22,67.5,21.4606351382225,4795.5,76305.5,1188.88,0,"R1"
2011-07-23,71.6,21.4606351382225,4831.5,76321.2,1188.88,0,"R1"
2011-07-24,75.7,25.5606351382225,4866.3,76340.1,1188.88,0,"R1"
2011-07-25,79.8,28.0606351382225,4902.1,76356.7,1188.88,0,"R1"
2011-07-26,83.9,28.2606351382225,4937.3,76371.1,1295.06,0,"R1"
2011-07-27,89.5,28.2606351382225,4971.7,76534.1,1383.33,0,"R1"
2011-07-28,89.5,28.2606351382225,5007.5,76708.1,1450.98,0,"R1"
2011-07-29,89.5,41.3606351382225,5040.8,76896.1,1495.04,0,"R1"
2011-07-30,89.5,42.2606351382225,5073.2,77183.1,1549.79,0,"R1"
2011-07-31,89.5,47.5606351382225,5106.8,77290.1,1580.02,0,"R1"
2011-08-01,89.5,47.5606351382225,5140.6,77689.1,1588.67,0,"R1"
2011-08-02,89.5,47.5606351382225,5175.1,78093.1,1620.42,0,"R1"
2011-08-03,89.5,51.3606351382225,5209.2,78270.1,1648.46,0,"R1"
2011-08-04,89.5,51.3606351382225,5242.5,78489.1,1682.96,0,"R1"
2011-08-05,89.5,51.3606351382225,5277,78591.1,1721.79,0,"R1"
2011-08-06,89.5,51.3606351382225,5312,78746.1,1761.6,0,"R1"
2011-08-07,89.5,51.3606351382225,5349.2,78873.1,1793.16,0,"R1"
2011-08-08,89.5,51.3606351382225,5386.9,78938.6,1823.7,0,"R1"
2011-08-09,89.5,51.3606351382225,5424.1,78988.7,1869.18,0,"R1"
2011-08-10,89.5,51.3606351382225,5460.4,79013.7,1929.49,0,"R1"
2011-08-11,89.5,51.3606351382225,5494.5,79028.7,1997.53,0,"R1"
2011-08-12,93.1,51.3606351382225,5530,79039.1,2042.55,0,"R1"
2011-08-13,96.7,51.3606351382225,5565.5,79046.53,2074.15,0,"R1"
2011-08-14,100.3,51.3606351382225,5598.5,79052.64,2116.25,0,"R1"
2011-08-15,105.4,60.1606351382225,5631.8,79057.05,2156.25,0,"R1"
2011-08-16,111,60.1606351382225,5666.2,79061.85,2218.37,0,"R1"
2011-08-17,117.1,61.3606351382225,5700.3,79065.86,2264.14,0,"R1"
2011-08-18,123.2,61.6606351382225,5733.3,79108.66,2320.41,0,"R1"
2011-08-19,123.2,62.2606351382225,5765.9,79157.76,2380.83,0,"R1"
2011-08-20,123.2,62.7606351382225,5797.8,79278.76,2440.5,0,"R1"
2011-08-21,123.2,62.9606351382225,5829.7,79415.76,2500.02,0,"R1"
2011-08-22,123.2,62.9606351382225,5863.1,79525.76,2559.37,0,"R1"
2011-08-23,123.2,62.9606351382225,5899.3,79737.76,2618.31,0,"R1"
2011-08-24,123.2,67.6606351382225,5935.8,79984.76,2674.64,0,"R1"
2011-08-25,123.2,67.6606351382225,5970.8,80307.76,2714.72,0,"R1"
2011-08-26,123.2,67.6606351382225,6006.6,80634.76,2754.82,0,"R1"
2011-08-27,123.2,67.6606351382225,6042.8,80992.76,2794.92,0,"R1"
2011-08-28,123.2,67.6606351382225,6079.1,81368.76,2849.46,0,"R1"
2011-08-29,123.2,67.6606351382225,6114.4,81555.76,2928.93,0,"R1"
2011-08-30,123.2,67.6606351382225,6151.4,81646.56,3019.26,0,"R1"
2011-08-31,123.2,72.2606351382225,6188.6,81703.46,3109.41,0,"R1"
2011-09-01,123.2,72.2606351382225,6224.1,81768.16,3210.18,0,"R1"
2011-09-02,123.2,72.2606351382225,6257.9,81823.26,3319.97,0,"R1"
2011-09-03,123.2,72.2606351382225,6292.8,81895.66,3427.18,0,"R1"
2011-09-04,123.2,72.2606351382225,6320.4,81937.66,3537.45,0,"R1"
2011-09-05,123.2,72.2606351382225,6349.6,81996.46,3647.51,0,"R1"
2011-09-06,123.2,74.5606351382225,6381.3,82035.96,3749.39,0,"R1"
2011-09-07,123.2,75.6606351382225,6411.1,82128.56,3843.1,0,"R1"
2011-09-08,123.2,75.6606351382225,6438.4,82478.56,3884.25,0,"R1"
2011-09-09,123.2,76.2606351382225,6464.8,82632.56,3934.29,0,"R1"
2011-09-10,123.2,77.0606351382225,6490.5,82836.56,3984.81,0,"R1"
2011-09-11,123.2,77.0606351382225,6519,83039.56,4058,0,"R1"
2011-09-12,123.2,77.0606351382225,6543.7,83111.76,4142.85,0,"R1"
2011-09-13,123.2,78.8606351382225,6572.1,83170.96,4219.27,0,"R1"
