"Date","MileDays","PrecipCum_mm","TempCum_C","DischargeCum_cfs","DiversionCum_cfs","ReturnsCum_cfs","Reach"
2010-06-17,0,54.61,3348.855,206555,47793.9,476.767441512388,"R1"
2010-06-18,0,54.61,3383.855,206840,48324.69,476.767441512388,"R1"
2010-06-19,0,54.61,3420.245,207083,48783.29,476.767441512388,"R1"
2010-06-20,0,54.61,3458.025,207277,49186.73,477.184108179055,"R1"
2010-06-21,0,54.61,3494.695,207442,49618.46,477.184108179055,"R1"
2010-06-22,0,54.61,3531.915,207600,50094.96,478.725774845722,"R1"
2010-06-23,0,54.61,3568.585,207765,50652.04,484.975774845722,"R1"
2010-06-24,0,54.61,3606.365,207897,51214.29,486.996608179055,"R1"
2010-06-25,0,54.61,3641.365,208140,51795.83,491.434108179055,"R1"
2010-06-26,0,60.45,3676.365,208338,52378.68,511.329941512388,"R1"
2010-06-27,0,60.96,3709.695,208573,52959.37,572.142441512388,"R1"
2010-06-28,0,60.96,3745.255,208812,53491.43,610.059108179055,"R1"
2010-06-29,0,68.83,3779.145,209390,53967.14,630.184108179055,"R1"
2010-06-30,0,68.83,3811.365,209783,54424.41,648.163274845722,"R1"
2010-07-01,0,68.83,3843.035,210094,54868.16,669.100774845722,"R1"
2010-07-02,0,68.83,3875.255,210295,55313.72,677.329941512388,"R1"
2010-07-03,0,68.83,3908.03,210450,55727.87,680.371608179055,"R1"
2010-07-04,0,68.83,3941.36,210920,56160.16,701.059108179055,"R1"
2010-07-05,0,68.83,3975.8,211145,56648.28,716.579941512388,"R1"
2010-07-06,0,68.83,4010.8,211291,57192.51,717.892441512388,"R1"
2010-07-07,0,68.83,4046.91,211425,57680.51,718.184108179055,"R1"
2010-07-08,0,68.83,4079.69,211600,58115.84,720.663274845722,"R1"
2010-07-09,0,68.83,4111.91,211793,58630.59,729.538274845722,"R1"
2010-07-10,0,68.83,4144.13,211952,59183.55,734.954941512388,"R1"
2010-07-11,0,68.83,4179.13,212078,59728.76,735.184108179055,"R1"
2010-07-12,0,68.83,4211.91,212217,60276.03,741.184108179055,"R1"
2010-07-13,0,68.83,4248.58,212318,60791.72,741.184108179055,"R1"
2010-07-14,0,68.83,4286.91,212406.4,61267.74,741.579941512388,"R1"
2010-07-15,0,68.83,4325.24,212482.3,61771.45,742.121608179055,"R1"
2010-07-16,0,68.83,4363.02,212591.3,62350.49,745.142441512388,"R1"
2010-07-17,0,68.83,4399.13,212688.1,62952.01,746.725774845722,"R1"
2010-07-18,0,68.83,4435.8,212776.5,63561.84,746.725774845722,"R1"
2010-07-19,0,71.88,4473.58,212864.9,64183.65,752.767441512388,"R1"
2010-07-20,0,71.88,4512.47,212965.9,64777.96,752.767441512388,"R1"
2010-07-21,0,71.88,4551.91,213045.5,65303.88,752.767441512388,"R1"
2010-07-22,0,71.88,4589.69,213125.1,65872.71,752.767441512388,"R1"
2010-07-23,0,71.88,4624.13,213200.1,66428.13,762.559108179055,"R1"
2010-07-24,0,71.88,4657.46,213321.1,67011.88,780.871608179055,"R1"
2010-07-25,0,72.39,4689.68,213547.1,67571.84,797.538274845722,"R1"
2010-07-26,0,86.11,4718.57,213888.1,68000.44,812.975774845722,"R1"
2010-07-27,0,86.11,4746.9,214563.1,68372.25,819.392441512388,"R1"
2010-07-28,0,86.11,4779.12,215165.1,68749,825.725774845722,"R1"
2010-07-29,0,87.13,4813.01,215570.1,69139.62,835.496608179055,"R1"
2010-07-30,0,87.13,4846.34,215947.1,69469.62,854.975774845722,"R1"
2010-07-31,0,87.13,4879.67,216256.1,69796.79,856.038274845722,"R1"
2010-08-01,0,97.29,4911.89,216671.1,70113.89,879.809108179055,"R1"
2010-08-02,0,98.31,4941.89,217413.1,70432.39,941.059108179055,"R1"
2010-08-03,0,98.31,4974.67,218039.1,70737.95,1046.32994151239,"R1"
2010-08-04,0,99.33,5007.45,218507.1,71086.72,1157.99660817905,"R1"
2010-08-05,0,99.33,5042.45,219124.1,71514.14,1278.35077484572,"R1"
2010-08-06,0,99.33,5076.34,219779.1,71949.47,1354.55910817906,"R1"
2010-08-07,0,99.33,5109.67,220581.1,72359.78,1354.55910817906,"R1"
2010-08-08,0,99.33,5144.67,221199.1,72754.51,1354.55910817906,"R1"
2010-08-09,0,99.33,5176.89,221674.1,73192.93,1354.55910817906,"R1"
2010-08-10,0,99.33,5210.22,221916.1,73640.64,1354.55910817906,"R1"
2010-08-11,0,99.33,5245.78,222038.1,74102.39,1354.55910817906,"R1"
2010-08-12,0,99.33,5283,222111.5,74538.7,1354.55910817906,"R1"
2010-08-13,0,99.33,5319.67,222187.4,75000.76,1354.55910817906,"R1"
2010-08-14,0,99.33,5357.45,222265.9,75544.07,1354.55910817906,"R1"
2010-08-15,0,99.33,5395.23,222335.4,76067.34,1354.55910817906,"R1"
2010-08-16,0,106.44,5433.01,222532.4,76555.74,1354.95494151239,"R1"
2010-08-17,0,111.27,5461.9,223101.4,77028.84,1357.10077484572,"R1"
2010-08-18,0,111.27,5494.68,223520.4,77486.74,1357.10077484572,"R1"
2010-08-19,0,111.27,5529.12,223710.4,77962.43,1366.62160817906,"R1"
2010-08-20,0,111.27,5564.12,223790,78432.14,1367.26744151239,"R1"
2010-08-21,0,111.27,5599.12,223865.3,78893.08,1368.82994151239,"R1"
2010-08-22,0,111.27,5634.12,223938.5,79348.25,1368.82994151239,"R1"
2010-08-23,0,111.27,5669.12,224083.5,79857.94,1368.89244151239,"R1"
2010-08-24,0,114.32,5705.79,224415.5,80359.54,1371.95494151239,"R1"
2010-08-25,0,114.32,5741.35,224620.5,80831.85,1373.30910817906,"R1"
2010-08-26,0,114.32,5771.35,224712.5,81223.66,1373.49660817906,"R1"
2010-08-27,0,114.32,5803.02,224780.2,81612.7,1379.24660817906,"R1"
2010-08-28,0,114.32,5835.24,224825.8,82061.14,1382.62160817906,"R1"
2010-08-29,0,122.19,5866.35,224876.7,82544.49,1384.68410817906,"R1"
2010-08-30,0,122.7,5897.46,224923.3,83025.18,1386.60077484572,"R1"
2010-08-31,0,122.7,5928.02,225104.3,83309.43,1387.89244151239,"R1"
2010-09-01,0,122.7,5960.24,225311.3,83597.99,1388.85077484572,"R1"
2010-09-02,0,122.7,5994.68,225361,83968.39,1388.85077484572,"R1"
2010-09-03,0,122.7,6029.68,225406.3,84348.01,1388.85077484572,"R1"
2010-09-04,0.4,122.7,6060.79,225449.7,84805.55,1388.85077484572,"R1"
2010-09-05,0.8,122.7,6094.68,225491.8,85260.65,1388.85077484572,"R1"
2010-09-06,1.7,122.7,6129.68,225532.8,85693.36,1388.85077484572,"R1"
2010-09-07,3.1,122.7,6164.68,225573.2,86075.66,1389.02098761168,"R1"
2010-09-08,4.5,122.7,6196.9,225612.4,86480.16,1389.02098761168,"R1"
2010-09-09,5.9,124.22,6228.01,225651.1,86909.18,1389.02098761168,"R1"
2010-09-10,7.8,124.22,6263.01,225688.9,87378.26,1389.02098761168,"R1"
2010-09-11,9.7,124.22,6292.45,225726.8,87846.74,1389.02098761168,"R1"
2010-09-12,11.6,124.22,6322.45,225764.9,88333.72,1389.04182094501,"R1"
2010-09-13,13,124.22,6354.67,225810.1,88818.43,1402.83348761168,"R1"
2010-09-14,13.9,124.22,6388.56,225846.8,89313.56,1404.77098761168,"R1"
2010-09-15,15.3,124.22,6421.89,225881.4,89823.06,1407.85432094501,"R1"
2010-09-16,18.2,124.22,6455.78,225913.2,90288.75,1407.85432094501,"R1"
2010-09-17,21.6,124.22,6490.22,225943.4,90736.4,1407.85432094501,"R1"
2010-09-18,25.3,124.22,6522.44,225973.5,91214.11,1409.70848761168,"R1"
2010-09-19,28.7,124.22,6556.33,226002.7,91767.94,1409.70848761168,"R1"
2010-09-20,30.6,124.22,6588.55,226050.6,92309.9,1410.00015427835,"R1"
2010-09-21,31,126,6619.66,226120.1,92775.61,1410.00015427835,"R1"
2010-09-22,31,126,6652.99,226293.1,93114.17,1420.68765427835,"R1"
2010-09-23,31,144.54,6676.88,227453.1,93344.05,1455.33348761168,"R1"
2010-09-24,31,144.54,6703.55,228346.1,93622.24,1455.33348761168,"R1"
2010-09-25,31,144.54,6731.88,228900.1,93938.91,1455.39598761168,"R1"
2010-09-26,31,144.54,6762.44,229253.1,94246.06,1455.39598761168,"R1"
2010-09-27,31,144.54,6791.88,229484.1,94596.73,1455.45848761168,"R1"
2010-09-28,31,144.54,6823.55,229603.1,94991.4,1459.02098761168,"R1"
2010-09-29,31,144.54,6855.77,229678.1,95255.65,1463.87515427835,"R1"
2010-09-30,31,144.54,6889.1,229740.8,95561,1467.95848761168,"R1"
2010-10-01,31,144.54,6920.21,229780.7,95845.79,1468.16682094501,"R1"
2010-10-02,31,144.54,6949.65,229880.7,96071.27,1471.47932094501,"R1"
2010-10-03,31,146.06,6981.87,230081.7,96406.56,1477.33348761168,"R1"
2010-10-04,31,147.08,7009.65,230294.7,96848.48,1489.22932094501,"R1"
2010-10-05,31,147.08,7037.43,230333,97264.85,1489.31265427835,"R1"
2010-10-06,31,147.08,7061.87,230362.5,97610.79,1489.31265427835,"R1"
2010-10-07,31.9,147.08,7089.65,230389,97930.89,1490.31265427835,"R1"
2010-10-08,34.3,147.08,7117.43,230419.4,98229.66,1501.33348761168,"R1"
2010-10-09,36.7,147.08,7145.21,230450,98553.78,1509.33348761168,"R1"
2010-10-10,39.1,147.08,7170.77,230478.4,98938.26,1512.14598761168,"R1"
2010-10-11,42,147.08,7195.77,230509.9,99356.86,1522.29182094501,"R1"
2010-10-12,44.4,147.08,7220.77,230539.8,99764.55,1527.75015427835,"R1"
2010-10-13,47.8,147.08,7247.44,230568.9,100104.05,1532.62515427835,"R1"
2010-10-14,51.5,147.08,7273,230597.3,100418.99,1536.29182094501,"R1"
2010-10-15,55.2,147.08,7299.67,230624.8,100776.05,1537.02098761168,"R1"
2010-10-16,58.9,147.08,7327.45,230664.5,101119.78,1537.02098761168,"R1"
2010-10-17,61.3,147.08,7354.12,230692.6,101486.72,1537.37515427835,"R1"
2010-10-18,65,147.08,7381.34,230720,101848.64,1537.97932094501,"R1"
2010-10-19,68.7,147.08,7408.01,230749.4,102223.62,1542.29182094501,"R1"
2010-10-20,72.4,147.08,7434.12,230780.5,102584.72,1545.60432094501,"R1"
2010-10-21,72.4,164.86,7459.68,230837,102947.97,1570.64598761168,"R1"
2010-10-22,72.4,164.86,7479.68,231001,103274.07,1586.16682094501,"R1"
2010-10-23,72.4,164.86,7498.01,231132,103602.84,1598.04182094501,"R1"
2010-10-24,72.4,164.86,7518.57,231257,103933.38,1606.72932094501,"R1"
2010-10-25,72.4,164.86,7541.35,231351.9,104291.67,1618.85432094501,"R1"
2010-10-26,72.4,164.86,7562.46,231422.4,104660.69,1619.58348761168,"R1"
2010-10-27,72.4,164.86,7582.46,231497.1,104991.38,1620.35432094501,"R1"
2010-10-28,72.4,164.86,7599.13,231590.3,105297.63,1620.35432094501,"R1"
2010-10-29,72.4,164.86,7619.69,231668.9,105607.59,1620.35432094501,"R1"
2010-10-30,72.4,164.86,7641.91,231740.1,105925.4,1644.27098761168,"R1"
2010-10-31,72.4,164.86,7668.58,231865.1,106138.48,1680.37515427835,"R1"
2011-04-01,0,5.89562236780533,1392.8,46499,25067.96,208.655141843972,"R1"
2011-04-02,0,5.89562236780533,1422.24,46633,25350.5,208.655141843972,"R1"
2011-04-03,0,5.89562236780533,1454.46,46783,25667.9,208.655141843972,"R1"
2011-04-04,0,5.89562236780533,1481.68,46945,26025.32,208.655141843972,"R1"
2011-04-05,0,5.89562236780533,1498.9,47094,26375.17,208.655141843972,"R1"
2011-04-06,0,5.89562236780533,1523.9,47224,26705.13,208.655141843972,"R1"
2011-04-07,0,6.46124473561067,1548.345,47344,27103.44,208.655141843972,"R1"
2011-04-08,0,6.46124473561067,1572.235,47460,27563.82,208.655141843972,"R1"
2011-04-09,0,6.46124473561067,1596.125,47613,28063.36,208.655141843972,"R1"
2011-04-10,0,6.46124473561067,1617.795,47829,28575.94,208.655141843972,"R1"
2011-04-11,0,6.46124473561067,1633.355,48032,29074.73,208.655141843972,"R1"
2011-04-12,0,6.46124473561067,1654.465,48201,29529.69,208.655141843972,"R1"
2011-04-13,0,6.46124473561067,1680.025,48334,29976.46,208.655141843972,"R1"
2011-04-14,0,6.46124473561067,1706.695,48440,30415.81,208.655141843972,"R1"
2011-04-15,0,6.46124473561067,1726.695,48550,30861.64,208.655141843972,"R1"
2011-04-16,0,7.026867103416,1748.36,48675,31300.41,208.821808510638,"R1"
2011-04-17,0,7.026867103416,1771.69,48806,31745.58,208.821808510638,"R1"
2011-04-18,0,7.026867103416,1801.13,48935,32197.79,233.863475177305,"R1"
2011-04-19,0,7.026867103416,1831.69,49067,32641.39,233.863475177305,"R1"
2011-04-20,0,7.026867103416,1860.02,49200,33125.72,239.800975177305,"R1"
2011-04-21,0,7.026867103416,1893.91,49376,33634.37,239.800975177305,"R1"
2011-04-22,0,7.026867103416,1922.24,49515,34157.89,239.863475177305,"R1"
2011-04-23,0,7.026867103416,1950.02,49705,34680.39,239.988475177305,"R1"
2011-04-24,0,7.026867103416,1973.35,50019,35184.06,241.613475177305,"R1"
2011-04-25,0,7.026867103416,1997.24,50442,35672.44,243.905141843972,"R1"
2011-04-26,0,7.026867103416,2021.13,50854,36174.96,243.905141843972,"R1"
2011-04-27,0,7.59248947122134,2042.795,51250,36678.73,243.905141843972,"R1"
2011-04-28,0,7.59248947122134,2062.235,51611,37199.35,243.905141843972,"R1"
2011-04-29,0,8.15811183902667,2087.235,51981,37715.32,243.905141843972,"R1"
2011-04-30,0,8.15811183902667,2117.795,52331,38235.3,243.905141843972,"R1"
2011-05-01,0,8.15811183902667,2139.465,52677,38754.3,243.905141843972,"R1"
2011-05-02,0,8.15811183902667,2154.465,53072,39218.34,243.905141843972,"R1"
2011-05-03,0,8.15811183902667,2170.575,53446,39702.63,243.905141843972,"R1"
2011-05-04,0,8.15811183902667,2192.795,53796,40185.25,243.905141843972,"R1"
2011-05-05,0,8.15811183902667,2220.575,54106,40695.9,243.905141843972,"R1"
2011-05-06,0,8.15811183902667,2248.905,54376,41223.3,243.905141843972,"R1"
2011-05-07,0,8.15811183902667,2280.015,54634,41766.95,243.905141843972,"R1"
2011-05-08,0,8.15811183902667,2312.235,54845,42315.47,243.905141843972,"R1"
2011-05-09,0,8.15811183902667,2342.795,55068,42856.3,243.905141843972,"R1"
2011-05-10,0,8.15811183902667,2370.575,55311,43384.01,243.905141843972,"R1"
2011-05-11,0,8.15811183902667,2396.135,55635,43888.97,244.717641843972,"R1"
2011-05-12,0,8.15811183902667,2416.695,56013,44366.95,244.925975177305,"R1"
2011-05-13,0,8.15811183902667,2442.805,56384,44861.03,244.925975177305,"R1"
2011-05-14,0,8.15811183902667,2471.135,56751,45350.63,244.925975177305,"R1"
2011-05-15,0,8.15811183902667,2499.465,57138,45838.92,244.925975177305,"R1"
2011-05-16,0,8.15811183902667,2527.795,57547,46331.96,244.925975177305,"R1"
2011-05-17,0,8.15811183902667,2557.235,57920,46837.4,246.300975177305,"R1"
2011-05-18,0,8.15811183902667,2582.795,58249,47360.98,247.009308510638,"R1"
2011-05-19,0,8.15811183902667,2606.685,58588,47891.58,247.009308510638,"R1"
2011-05-20,0,8.15811183902667,2624.465,58946,48422,248.863475177305,"R1"
2011-05-21,0,8.15811183902667,2647.245,59345,48931.6,248.863475177305,"R1"
2011-05-22,0,8.15811183902667,2673.915,59798,49428.02,248.863475177305,"R1"
2011-05-23,0,8.15811183902667,2703.355,60259,49925.77,248.925975177305,"R1"
2011-05-24,0,8.15811183902667,2732.795,60706,50426.6,249.530141843972,"R1"
2011-05-25,0,8.15811183902667,2758.355,61175,50926.18,250.009308510638,"R1"
2011-05-26,0,8.15811183902667,2787.245,61657,51405.93,250.009308510638,"R1"
2011-05-27,0,8.15811183902667,2820.575,62130,51875.76,250.050975177305,"R1"
2011-05-28,0,8.15811183902667,2857.245,62578,52361.55,250.050975177305,"R1"
2011-05-29,0,8.15811183902667,2890.025,63003,52854.99,250.050975177305,"R1"
2011-05-30,0,8.72373420683201,2920.86,63461,53355.45,250.280141843972,"R1"
2011-05-31,0,8.72373420683201,2949.75,63993,53855.89,250.613475177305,"R1"
2011-06-01,0,8.72373420683201,2980.31,64560,54358.02,250.613475177305,"R1"
2011-06-02,0,8.72373420683201,3014.2,65159,54790.25,250.613475177305,"R1"
2011-06-03,0,8.72373420683201,3048.09,65841,55212.04,250.613475177305,"R1"
2011-06-04,0,8.72373420683201,3082.53,66723,55636.56,250.613475177305,"R1"
2011-06-05,0,8.72373420683201,3118.09,67585,56044.89,250.613475177305,"R1"
2011-06-06,0,8.72373420683201,3151.98,68463,56451.54,250.613475177305,"R1"
2011-06-07,0,8.72373420683201,3185.87,69291,56921.58,250.613475177305,"R1"
2011-06-08,0,8.72373420683201,3220.87,70051,57415.69,250.702364066194,"R1"
2011-06-09,0,8.72373420683201,3256.43,70785,57938.6,251.996481713253,"R1"
2011-06-10,0,8.72373420683201,3288.65,71489,58453.2,252.600648379919,"R1"
2011-06-11,0,8.72373420683201,3321.98,72203,58942.12,252.600648379919,"R1"
2011-06-12,0,8.72373420683201,3355.31,72898,59433.79,252.600648379919,"R1"
2011-06-13,0,8.72373420683201,3390.31,73592,59909.58,252.600648379919,"R1"
2011-06-14,0,8.72373420683201,3425.31,74152,60398.23,252.808981713253,"R1"
2011-06-15,0,8.72373420683201,3460.31,74582,60884.81,252.808981713253,"R1"
2011-06-16,0,8.72373420683201,3496.42,74932,61400.37,252.808981713253,"R1"
2011-06-17,0,8.72373420683201,3532.53,75232,61930.85,252.808981713253,"R1"
2011-06-18,0,8.72373420683201,3567.53,75478,62471.93,253.142315046586,"R1"
2011-06-19,0,8.72373420683201,3602.53,75678,63020.24,253.142315046586,"R1"
2011-06-20,0,8.72373420683201,3637.53,75873,63571.2,253.142315046586,"R1"
2011-06-21,0,8.72373420683201,3668.09,76074,64135.49,253.142315046586,"R1"
2011-06-22,0,8.72373420683201,3700.31,76225,64684.09,253.142315046586,"R1"
2011-06-23,0,8.72373420683201,3736.42,76374,65206.26,254.475648379919,"R1"
2011-06-24,0,8.72373420683201,3774.75,76489,65736.45,254.663148379919,"R1"
2011-06-25,0,8.72373420683201,3813.08,76629,66265.22,254.704815046586,"R1"
2011-06-26,0,8.72373420683201,3851.41,76775,66802.22,254.788148379919,"R1"
2011-06-27,0,8.72373420683201,3890.3,76934,67333.39,254.829815046586,"R1"
2011-06-28,0,8.72373420683201,3929.19,77066,67870.47,254.829815046586,"R1"
2011-06-29,0,8.72373420683201,3966.97,77240,68393.01,254.954815046586,"R1"
2011-06-30,0,8.72373420683201,4003.08,77370,68893.8,254.954815046586,"R1"
2011-07-01,0,8.72373420683201,4039.75,77486,69377.34,254.954815046586,"R1"
2011-07-02,0,8.72373420683201,4078.08,77593,69868.42,254.954815046586,"R1"
2011-07-03,0,8.72373420683201,4113.64,77700,70383.25,257.392315046586,"R1"
2011-07-04,0,8.72373420683201,4151.42,77808,70913.87,258.954815046586,"R1"
2011-07-05,0,8.72373420683201,4188.09,77915,71456.77,260.829815046586,"R1"
2011-07-06,0,8.72373420683201,4224.76,78019,71984.31,261.475648379919,"R1"
2011-07-07,0,8.72373420683201,4261.43,78114.8,72481.98,261.475648379919,"R1"
2011-07-08,0,8.72373420683201,4299.21,78203.6,72943.33,261.475648379919,"R1"
2011-07-09,0,8.72373420683201,4335.88,78291.9,73328.37,261.871481713253,"R1"
2011-07-10,0,8.72373420683201,4373.66,78380.4,73805.49,261.871481713253,"R1"
2011-07-11,0,8.72373420683201,4411.44,78459.2,74384.78,267.204815046586,"R1"
2011-07-12,0,15.833734206832,4447,78544.4,74990.66,268.496481713253,"R1"
2011-07-13,0,15.833734206832,4479.22,78651.4,75596.39,273.142315046586,"R1"
2011-07-14,0,15.833734206832,4514.22,78730,76140.18,278.933981713253,"R1"
2011-07-15,0,15.833734206832,4547.55,78797.7,76629.95,279.433981713253,"R1"
2011-07-16,0,15.833734206832,4583.66,78866.8,77117.22,279.433981713253,"R1"
2011-07-17,0,15.833734206832,4623.1,78937.3,77599.28,279.433981713253,"R1"
2011-07-18,0,15.833734206832,4656.99,79002.6,78081.51,279.433981713253,"R1"
2011-07-19,0.4,15.833734206832,4693.66,79058.7,78562.16,279.433981713253,"R1"
2011-07-20,1.3,15.833734206832,4731.44,79113.9,79034.93,279.433981713253,"R1"
2011-07-21,2.2,15.833734206832,4769.22,79175.2,79583.82,282.267315046586,"R1"
2011-07-22,2.6,15.833734206832,4806.44,79232.1,79851.24,283.558981713253,"R1"
2011-07-23,3,15.833734206832,4842.55,79295.6,80126.95,286.871481713253,"R1"
2011-07-24,3,15.833734206832,4879.77,79356.9,80405.2,290.288148379919,"R1"
2011-07-25,3,36.913734206832,4916.99,79716.9,80684.7,301.475648379919,"R1"
2011-07-26,3,36.913734206832,4949.77,79940.9,81176.49,302.788148379919,"R1"
2011-07-27,3,36.913734206832,4984.21,80170.9,81628.59,302.788148379919,"R1"
2011-07-28,3,36.913734206832,5018.65,80244.6,82058.34,302.788148379919,"R1"
2011-07-29,3,36.913734206832,5055.32,80284.3,82475.38,302.788148379919,"R1"
2011-07-30,3,37.4793565746373,5089.21,80328.7,82884.36,302.788148379919,"R1"
2011-07-31,3,38.7493565746373,5122.54,80394.5,83311.61,302.788148379919,"R1"
2011-08-01,3,38.7493565746373,5157.54,80537.5,83773.98,302.850648379919,"R1"
2011-08-02,3,38.7493565746373,5191.98,80624.3,84277.48,302.850648379919,"R1"
2011-08-03,3,38.7493565746373,5228.09,80697.5,84743.78,302.850648379919,"R1"
2011-08-04,3,51.4493565746373,5264.2,80964.5,85208.47,303.392315046586,"R1"
2011-08-05,3,51.4493565746373,5297.53,81087.5,85708.07,303.392315046586,"R1"
