"Date","MileDays","PrecipCum_mm","TempCum_C","DischargeCum_cfs","DiversionCum_cfs","ReturnsCum_cfs","Reach"
2010-06-07,0,57.197926171713,3070.5,202014,42122.6,3810.32862232741,"R1"
2010-06-08,0,57.197926171713,3108.85,203514,42673.08,3830.68278899408,"R1"
2010-06-09,0,57.197926171713,3147.75,204654,43249.77,3841.49528899408,"R1"
2010-06-10,0,57.197926171713,3185.55,205558,43836.79,3841.49528899408,"R1"
2010-06-11,0,57.197926171713,3219.95,206406,44428.73,3857.20362232741,"R1"
2010-06-12,0,57.197926171713,3252.15,207265,45019.96,3903.12028899408,"R1"
2010-06-13,0,57.197926171713,3281.55,207995,45606.44,3939.03695566074,"R1"
2010-06-14,0,57.197926171713,3313.45,208582,46174.69,3984.43278899408,"R1"
2010-06-15,0,57.197926171713,3347.85,209022,46736.63,3987.28695566074,"R1"
2010-06-16,0,57.197926171713,3384.55,209384,47251.65,3998.57862232741,"R1"
2010-06-17,0,57.197926171713,3421.78333333333,209675,47793.9,4021.78695566074,"R1"
2010-06-18,0,57.197926171713,3459.55,209900,48324.69,4037.91195566074,"R1"
2010-06-19,0,57.197926171713,3497.85,210055,48783.29,4045.74528899408,"R1"
2010-06-20,0,57.197926171713,3535.65,210185,49186.73,4048.09945566074,"R1"
2010-06-21,0,57.197926171713,3573.45,210295,49618.46,4048.09945566074,"R1"
2010-06-22,0,57.197926171713,3611.25,210391.4,50094.96,4048.09945566074,"R1"
2010-06-23,0,57.197926171713,3649.05,210470.7,50652.04,4054.51612232741,"R1"
2010-06-24,0,57.197926171713,3686.85,210547.7,51214.29,4063.95362232741,"R1"
2010-06-25,0,57.197926171713,3724.65,210617.5,51795.83,4064.09945566074,"R1"
2010-06-26,0,57.197926171713,3762.45,210726.5,52378.68,4071.72445566074,"R1"
2010-06-27,0,57.197926171713,3798.05,210861.5,52959.37,4107.55778899408,"R1"
2010-06-28,0,76.997926171713,3831.35,211012.5,53491.43,4136.39112232741,"R1"
2010-06-29,0,76.997926171713,3863.05,211208.5,53967.14,4180.74528899408,"R1"
2010-06-30,0,76.997926171713,3894.75,211605.5,54424.41,4239.16195566074,"R1"
2010-07-01,0,76.997926171713,3927.55,211921.5,54868.16,4262.55778899408,"R1"
2010-07-02,0,77.6968892575695,3960.9,212175.5,55313.72,4314.30778899408,"R1"
2010-07-03,0,78.395852343426,3994.8,212329.5,55727.87,4323.32862232741,"R1"
2010-07-04,0,78.395852343426,4030.4,212457.5,56160.16,4344.03695566074,"R1"
2010-07-05,0,78.395852343426,4064.3,212865.5,56648.28,4373.07862232741,"R1"
2010-07-06,0,79.0948154292825,4098.625,213116.5,57192.51,4418.05778899408,"R1"
2010-07-07,0,79.793778515139,4133.375,213284.5,57680.51,4456.99528899408,"R1"
2010-07-08,0,80.4927416009954,4168.55,213460.5,58115.84,4510.26612232741,"R1"
2010-07-09,0,80.4927416009954,4204.15,213644.5,58630.59,4563.84945566074,"R1"
2010-07-10,0,80.4927416009954,4239.75,213822.5,59183.55,4612.91195566074,"R1"
2010-07-11,0,80.4927416009954,4272.55,213962.5,59728.76,4649.70362232741,"R1"
2010-07-12,0,80.4927416009954,4309.75,214096.5,60276.03,4683.68278899408,"R1"
2010-07-13,0,81.1917046868519,4347.5,214225.5,60791.72,4712.70362232741,"R1"
2010-07-14,0,81.1917046868519,4385.8,214319.1,61267.74,4719.74528899408,"R1"
2010-07-15,0,81.1917046868519,4424.1,214384.3,61771.45,4719.74528899408,"R1"
2010-07-16,0,81.1917046868519,4459.7,214440.7,62350.49,4719.74528899408,"R1"
2010-07-17,0,81.1917046868519,4496.9,214503.6,62952.01,4719.76612232741,"R1"
2010-07-18,0,81.1917046868519,4536.3,214572.8,63561.84,4723.68278899408,"R1"
2010-07-19,0,81.1917046868519,4575.7,214642.4,64183.65,4739.51612232741,"R1"
2010-07-20,0,81.1917046868519,4615.7,214709.5,64777.96,4757.14112232741,"R1"
2010-07-21,0,81.1917046868519,4652.9,214762.4,65303.88,4760.49528899408,"R1"
2010-07-22,0,81.1917046868519,4687.9,214798.7,65872.71,4763.66195566074,"R1"
2010-07-23,0,88.7917046868519,4720.7,214850.2,66428.13,4781.09945566074,"R1"
2010-07-24,0,102.791704686852,4749,214922.8,67011.88,4837.43278899408,"R1"
2010-07-25,0,125.691704686852,4776.8,215086.8,67571.84,4936.95362232741,"R1"
2010-07-26,0,126.390667772708,4806.8,215377.8,68000.44,5002.03695566074,"R1"
2010-07-27,0,126.390667772708,4839,216031.8,68372.25,5070.59945566074,"R1"
2010-07-28,0,127.089630858565,4872.05,216625.8,68749,5101.37028899408,"R1"
2010-07-29,0,127.089630858565,4905.95,217028.8,69139.62,5133.01612232741,"R1"
2010-07-30,0,127.089630858565,4938.75,217396.8,69469.62,5167.99528899408,"R1"
2010-07-31,0,154.989630858565,4970.45,217685.8,69796.79,5190.01612232741,"R1"
2010-08-01,0,161.389630858565,5000.45,218017.8,70113.89,5216.51612232741,"R1"
2010-08-02,0,162.088593944421,5033.25,218702.8,70432.39,5237.82862232741,"R1"
2010-08-03,0,162.088593944421,5066.05,219265.8,70737.95,5266.16195566074,"R1"
2010-08-04,0,162.088593944421,5100.45,219723.8,71086.72,5308.82862232741,"R1"
2010-08-05,0,162.088593944421,5134.85,220295.8,71514.14,5355.55778899408,"R1"
2010-08-06,0,162.088593944421,5169.25,220905.8,71949.47,5424.01612232741,"R1"
2010-08-07,0,162.088593944421,5204.85,221661.8,72359.78,5492.47445566074,"R1"
2010-08-08,0,162.088593944421,5236.55,222245.8,72754.51,5545.84945566074,"R1"
2010-08-09,0,162.088593944421,5269.9,222712.8,73192.93,5575.28695566074,"R1"
2010-08-10,0,162.088593944421,5304.9,223078.8,73640.64,5617.26612232741,"R1"
2010-08-11,0,162.088593944421,5342.1,223284.8,74102.39,5645.45362232741,"R1"
2010-08-12,0,162.088593944421,5379.3,223428.8,74538.7,5679.76612232741,"R1"
2010-08-13,0,162.088593944421,5416.5,223525.1,75000.76,5695.07862232741,"R1"
2010-08-14,0,162.088593944421,5453.7,223622.1,75544.07,5721.51612232741,"R1"
2010-08-15,0,176.088593944421,5488.1,223717.4,76067.34,5773.34945566074,"R1"
2010-08-16,0,176.088593944421,5522.74,223848.4,76555.74,5818.93278899408,"R1"
2010-08-17,0,176.088593944421,5557.62,224005.4,77028.84,5855.68278899408,"R1"
2010-08-18,0,176.088593944421,5592.74,224528.4,77486.74,5903.68278899408,"R1"
2010-08-19,0,176.088593944421,5628.1,224823.4,77962.43,5932.22445566074,"R1"
2010-08-20,0,176.088593944421,5663.7,224990.4,78432.14,5952.87028899408,"R1"
2010-08-21,0,176.088593944421,5698.7,225038.7,78893.08,5958.34945566074,"R1"
2010-08-22,0,176.088593944421,5734.3,225065.5,79348.25,5967.53695566074,"R1"
2010-08-23,0,176.088593944421,5769.6,225106.7,79857.94,5979.39112232741,"R1"
2010-08-24,0,176.088593944421,5804.6,225168.8,80359.54,5998.89112232741,"R1"
2010-08-25,0,176.088593944421,5835.2,225332.8,80831.85,6015.49528899408,"R1"
2010-08-26,0,176.088593944421,5866.3,225395.4,81223.66,6025.24528899408,"R1"
2010-08-27,0,176.787557030278,5897.7,225431.8,81612.7,6030.91195566074,"R1"
2010-08-28,0,177.486520116134,5929.4,225464.7,82061.14,6034.95362232741,"R1"
2010-08-29,0,177.486520116134,5960,225521.2,82544.49,6067.59945566074,"R1"
2010-08-30,0,177.486520116134,5991.4,225548,83025.18,6088.28695566074,"R1"
2010-08-31,0,177.486520116134,6023.6,225596.3,83309.43,6096.72445566074,"R1"
2010-09-01,0,178.185483201991,6055.80621814475,225711.3,83597.99,6096.72445566074,"R1"
2010-09-02,0,178.884446287847,6088.01865443425,225742.9,83968.39,6096.72445566074,"R1"
2010-09-03,0,179.583409373704,6120.2373088685,225759.9,84348.01,6098.47445566074,"R1"
2010-09-04,0,180.28237245956,6152.4621814475,225777.9,84805.55,6102.30778899408,"R1"
2010-09-05,0,180.981335545417,6184.69327217125,225796.9,85260.65,6107.74528899408,"R1"
2010-09-06,0,181.680298631273,6216.93058103976,225832.9,85693.36,6109.09945566074,"R1"
2010-09-07,0,182.37926171713,6249.17410805301,225861.5,86075.66,6109.75903012883,"R1"
2010-09-08,0,183.078224802986,6281.42385321101,225889.5,86480.16,6111.59236346216,"R1"
2010-09-09,0,183.777187888843,6313.67981651376,225919.5,86909.18,6120.4256967955,"R1"
2010-09-10,0,184.476150974699,6345.94199796126,225945.4,87378.26,6298.9256967955,"R1"
2010-09-11,0,185.175114060556,6378.21039755352,225969.7,87846.74,6502.9256967955,"R1"
2010-09-12,0,185.874077146412,6410.48501529052,225991.3,88333.72,6706.9256967955,"R1"
2010-09-13,0,186.573040232269,6442.76585117227,226014,88818.43,6799.84236346216,"R1"
2010-09-14,0,187.272003318125,6475.05290519878,226046.3,89313.56,6934.84236346216,"R1"
2010-09-15,0,187.970966403982,6507.34617737003,226069.5,89823.06,7151.27986346216,"R1"
2010-09-16,0,188.669929489838,6539.64566768603,226089.5,90288.75,7367.6131967955,"R1"
2010-09-17,0,189.368892575695,6571.95137614679,226107.3,90736.4,7585.75903012883,"R1"
2010-09-18,0,190.067855661551,6604.26330275229,226125.1,91214.11,7806.7381967955,"R1"
2010-09-19,0,190.766818747408,6636.58144750255,226143.5,91767.94,8042.07153012883,"R1"
2010-09-20,0,191.465781833264,6668.90581039755,226191.3,92309.9,8178.46736346216,"R1"
2010-09-21,0,192.164744919121,6701.23639143731,226226.2,92775.61,8201.46736346216,"R1"
2010-09-22,0,192.863708004977,6733.57319062181,226254.4,93114.17,8208.59236346216,"R1"
2010-09-23,0,193.562671090834,6765.91620795107,226640.4,93344.05,8232.0506967955,"R1"
2010-09-24,0,194.26163417669,6798.26544342508,227475.4,93622.24,8239.9256967955,"R1"
2010-09-25,0,194.960597262547,6830.62089704383,227860.4,93938.91,8239.9256967955,"R1"
2010-09-26,0,195.659560348403,6862.98256880734,228235.4,94246.06,8240.09236346216,"R1"
2010-09-27,0,196.35852343426,6895.3504587156,228600.4,94596.73,8240.50903012883,"R1"
2010-09-28,0,197.057486520116,6927.7245667686,228852.4,94991.4,8240.57153012883,"R1"
2010-09-29,0,197.756449605973,6960.10489296636,228957.4,95255.65,8261.59236346216,"R1"
2010-09-30,0,198.455412691829,6992.49143730887,229034.4,95561,8274.40486346216,"R1"
2010-10-01,0,199.154375777686,7024.88419979613,229073.4,95845.79,8274.40486346216,"R1"
2010-10-02,0,199.853338863542,7057.28318042813,229136.2,96071.27,8275.0506967955,"R1"
2010-10-03,0,200.552301949399,7089.68837920489,229288.2,96406.56,8275.0506967955,"R1"
2010-10-04,0,201.251265035255,7122.0997961264,229449.2,96848.48,8275.0506967955,"R1"
2010-10-05,0,201.950228121112,7154.51743119266,229581.2,97264.85,8275.0506967955,"R1"
2010-10-06,0,202.649191206968,7186.94128440367,229646,97610.79,8275.63403012883,"R1"
2010-10-07,0,203.348154292825,7219.37135575943,229676.8,97930.89,8275.63403012883,"R1"
2010-10-08,0,204.047117378681,7251.80764525994,229701.9,98229.66,8275.63403012883,"R1"
2010-10-09,0,204.746080464538,7284.2501529052,229726.9,98553.78,8275.63403012883,"R1"
2010-10-10,0,205.445043550394,7316.69887869521,229752.9,98938.26,8275.63403012883,"R1"
2010-10-11,0,206.144006636251,7349.15382262997,229794.4,99356.86,8275.63403012883,"R1"
2010-10-12,0,206.842969722107,7381.61498470948,229854.4,99764.55,8275.63403012883,"R1"
2010-10-13,0,207.541932807963,7414.08236493374,229905.3,100104.05,8275.63403012883,"R1"
2010-10-14,0,208.24089589382,7446.55596330275,229954.6,100418.99,8275.63403012883,"R1"
2010-10-15,0,208.939858979676,7479.03577981651,230002,100776.05,8275.63403012883,"R1"
2010-10-16,0,209.638822065533,7511.52181447503,230044.4,101119.78,8275.63403012883,"R1"
2010-10-17,0,210.337785151389,7544.01406727829,230088.5,101486.72,8275.63403012883,"R1"
2010-10-18,0,211.036748237246,7576.5125382263,230138.2,101848.64,8275.63403012883,"R1"
2010-10-19,0,211.735711323102,7609.01722731906,230161.6,102223.62,8275.63403012883,"R1"
2010-10-20,0,212.434674408959,7641.52813455658,230175.4,102584.72,8275.63403012883,"R1"
2010-10-21,0,213.133637494815,7674.04525993884,230205.4,102947.97,8275.63403012883,"R1"
2010-10-22,0,213.832600580672,7706.56860346585,230225.2,103274.07,8275.63403012883,"R1"
2010-10-23,0,214.531563666528,7739.09816513762,230276.8,103602.84,8275.63403012883,"R1"
2010-10-24,0,215.230526752385,7771.63394495413,230374.1,103933.38,8275.63403012883,"R1"
2010-10-25,0,215.929489838241,7804.17594291539,230473.1,104291.67,8275.63403012883,"R1"
2010-10-26,0,216.628452924098,7836.72415902141,230525,104660.69,8275.63403012883,"R1"
2010-10-27,0,217.327416009954,7869.27859327217,230543.1,104991.38,8275.6756967955,"R1"
2010-10-28,0,218.026379095811,7901.83924566769,230557.8,105297.63,8275.6756967955,"R1"
2010-10-29,0,218.725342181667,7934.40611620795,230590.3,105607.59,8275.6756967955,"R1"
2010-10-30,0,219.424305267524,7966.97920489297,230657.5,105925.4,8275.6756967955,"R1"
2010-10-31,0,220.12326835338,7999.55851172273,230745.5,106138.48,8288.4881967955,"R1"
2011-04-01,0,63.6056408129407,3025.2629969419,52072.1,25067.96,1031.40582573455,"R1"
2011-04-02,0,64.3046038987972,3058.79367991845,52143.2,25350.5,1031.40582573455,"R1"
2011-04-03,0,65.0035669846537,3092.33058103976,52210.3,25667.9,1031.40582573455,"R1"
2011-04-04,0,65.7025300705102,3125.87370030581,52272.4,26025.32,1031.40582573455,"R1"
2011-04-05,0,66.4014931563666,3159.42303771662,52342.7,26375.17,1031.40582573455,"R1"
2011-04-06,0,67.1004562422231,3192.97859327217,52405.9,26705.13,1031.40582573455,"R1"
2011-04-07,0,67.7994193280796,3226.54036697248,52462.4,27103.44,1031.40582573455,"R1"
2011-04-08,0,68.4983824139361,3260.10835881753,52509.3,27563.82,1031.40582573455,"R1"
2011-04-09,0,69.1973454997926,3293.68256880734,52552,28063.36,1031.40582573455,"R1"
2011-04-10,0,69.8963085856491,3327.2629969419,52599.6,28575.94,1031.40582573455,"R1"
2011-04-11,0,70.5952716715056,3360.8496432212,52663.9,29074.73,1031.40582573455,"R1"
2011-04-12,0,71.2942347573621,3394.44250764526,52742.2,29529.69,2261.78082573455,"R1"
2011-04-13,0,71.9931978432186,3428.04159021407,52803.7,29976.46,4105.09332573455,"R1"
2011-04-14,0,72.6921609290751,3461.64689092763,52859.4,30415.81,4105.09332573455,"R1"
2011-04-15,0,73.3911240149316,3495.25840978593,52908.6,30861.64,4105.09332573455,"R1"
2011-04-16,0,74.0900871007881,3528.87614678899,52955.9,31300.41,4105.09332573455,"R1"
2011-04-17,0,74.7890501866445,3562.5001019368,53003.7,31745.58,4105.09332573455,"R1"
2011-04-18,0,75.488013272501,3596.13027522936,53049.8,32197.79,4105.09332573455,"R1"
2011-04-19,0,76.1869763583575,3629.76666666667,53095,32641.39,4105.09332573455,"R1"
2011-04-20,0,76.885939444214,3663.40927624873,53141.1,33125.72,4105.67665906788,"R1"
2011-04-21,0,77.5849025300705,3697.05810397554,53190,33634.37,4105.67665906788,"R1"
2011-04-22,0,78.283865615927,3730.71314984709,53254.5,34157.89,4105.67665906788,"R1"
2011-04-23,0,78.9828287017835,3764.3744138634,53318.6,34680.39,4111.38499240122,"R1"
2011-04-24,0,79.68179178764,3798.04189602447,53413.9,35184.06,4131.92665906788,"R1"
2011-04-25,0,80.3807548734965,3831.71559633028,53720.9,35672.44,4171.23915906788,"R1"
2011-04-26,0,81.079717959353,3865.39551478084,54083.9,36174.96,4202.48915906788,"R1"
2011-04-27,0,81.7786810452095,3899.08165137615,54459.9,36678.73,4218.96832573455,"R1"
2011-04-28,0,82.4776441310659,3932.77400611621,54732.9,37199.35,4219.53589330212,"R1"
2011-04-29,0,83.1766072169224,3966.47257900102,54966.9,37715.32,4219.53589330212,"R1"
2011-04-30,0,83.8755703027789,4000.17737003058,55198.9,38235.3,4224.53589330212,"R1"
2011-05-01,0,84.5745333886354,4033.88837920489,55425.9,38754.3,4232.68172663545,"R1"
2011-05-02,0,85.2734964744919,4067.60560652396,55695.9,39218.34,4244.80672663545,"R1"
2011-05-03,0,85.9724595603484,4101.32905198777,55993.9,39702.63,4247.22339330212,"R1"
2011-05-04,0,86.6714226462049,4135.05871559633,56271.9,40185.25,4254.01505996878,"R1"
2011-05-05,0,87.3703857320614,4168.79459734964,56500.9,40695.9,4254.01505996878,"R1"
2011-05-06,0,88.0693488179179,4202.53669724771,56666.9,41223.3,4254.01505996878,"R1"
2011-05-07,0,88.7683119037744,4236.28501529052,56801.9,41766.95,4254.01505996878,"R1"
2011-05-08,0,89.4672749896309,4270.03955147808,56926.9,42315.47,4267.49422663545,"R1"
2011-05-09,0,90.1662380754873,4303.8003058104,57031.9,42856.3,4280.57755996878,"R1"
2011-05-10,0,90.8652011613438,4337.56727828746,57120.8,43384.01,4287.22339330212,"R1"
2011-05-11,0,91.5641642472003,4371.34046890928,57235.8,43888.97,4300.36922663545,"R1"
2011-05-12,0,92.2631273330568,4405.11987767584,57419.8,44366.95,4317.68172663545,"R1"
2011-05-13,0,92.9620904189133,4438.90550458716,57646.8,44861.03,4318.09839330212,"R1"
2011-05-14,0,93.6610535047698,4472.69734964322,57872.8,45350.63,4334.74422663545,"R1"
2011-05-15,0,94.3600165906263,4506.49541284404,58103.8,45838.92,4342.84839330212,"R1"
2011-05-16,0,95.0589796764828,4540.2996941896,58383.8,46331.96,4359.03589330212,"R1"
2011-05-17,0,95.7579427623393,4574.11019367992,58673.8,46837.4,4373.59839330212,"R1"
2011-05-18,0,96.4569058481958,4607.92691131498,58928.8,47360.98,4385.07755996878,"R1"
2011-05-19,0,97.1558689340523,4641.7498470948,59179.8,47891.58,4417.78589330212,"R1"
2011-05-20,0,97.8548320199087,4675.57900101937,59408.8,48422,4437.05672663545,"R1"
2011-05-21,0,98.5537951057652,4709.41437308869,59613.8,48931.6,4440.47339330212,"R1"
2011-05-22,0,99.2527581916217,4743.25596330275,59883.8,49428.02,4447.97339330212,"R1"
2011-05-23,0,99.9517212774782,4777.10377166157,60179.8,49925.77,4459.53589330212,"R1"
2011-05-24,0,100.650684363335,4810.95779816514,60449.8,50426.6,4464.64005996878,"R1"
2011-05-25,0,101.349647449191,4844.81804281346,60761.8,50926.18,4492.55672663545,"R1"
2011-05-26,0,102.048610535048,4878.68450560652,61059.8,51405.93,4513.28589330212,"R1"
2011-05-27,0,102.747573620904,4912.55718654434,61405.8,51875.76,4533.89005996878,"R1"
2011-05-28,0,103.446536706761,4946.43608562691,61677.8,52361.55,4533.89005996878,"R1"
2011-05-29,0,104.145499792617,4980.32120285423,61934.8,52854.99,4535.91089330212,"R1"
2011-05-30,0,104.844462878474,5014.2125382263,62173.8,53355.45,4540.30672663545,"R1"
2011-05-31,0,105.54342596433,5048.11009174312,62471.8,53855.89,4541.16089330212,"R1"
2011-06-01,0,106.242389050187,5082.01386340469,62813.8,54358.02,4541.49422663545,"R1"
2011-06-02,0,106.941352136043,5115.92385321101,63170.8,54790.25,4542.34839330212,"R1"
2011-06-03,0,107.6403152219,5149.84006116208,63572.8,55212.04,4546.03589330212,"R1"
2011-06-04,0,108.339278307756,5183.7624872579,64107.8,55636.56,4548.64005996878,"R1"
2011-06-05,0,109.038241393613,5217.69113149847,64812.8,56044.89,4562.16089330212,"R1"
2011-06-06,0,109.737204479469,5251.62599388379,65516.8,56451.54,4562.86922663545,"R1"
2011-06-07,0,110.436167565326,5285.56707441386,66262.8,56921.58,4573.61922663545,"R1"
2011-06-08,0,111.135130651182,5319.51437308869,66964.8,57415.69,4578.01922663545,"R1"
2011-06-09,0,111.834093737039,5353.46788990826,67670.8,57938.6,4580.10746192957,"R1"
2011-06-10,0,112.533056822895,5387.42762487258,68396.8,58453.2,4584.83662859623,"R1"
2011-06-11,0,113.232019908752,5421.39357798165,69131.8,58942.12,4585.41996192957,"R1"
2011-06-12,0,113.930982994608,5455.36574923547,69892.8,59433.79,4589.41996192957,"R1"
2011-06-13,0,114.629946080465,5489.34413863405,70658.8,59909.58,4597.79496192957,"R1"
2011-06-14,0,115.328909166321,5523.32874617737,71365.8,60398.23,4598.91996192957,"R1"
2011-06-15,0,116.027872252178,5557.31957186544,71927.8,60884.81,4599.73246192957,"R1"
2011-06-16,0,116.726835338034,5591.31661569827,72354.8,61400.37,4599.73246192957,"R1"
2011-06-17,0,117.42579842389,5625.31987767584,72663.8,61930.85,4600.04496192957,"R1"
2011-06-18,0,118.124761509747,5659.32935779817,72865.8,62471.93,4601.2532952629,"R1"
2011-06-19,0,118.823724595603,5693.34505606524,72993.8,63020.24,4601.27412859623,"R1"
2011-06-20,0,119.52268768146,5727.36697247706,73100.8,63571.2,4608.46162859623,"R1"
2011-06-21,0,120.221650767316,5761.39510703364,73212.8,64135.49,4608.46162859623,"R1"
2011-06-22,0,120.920613853173,5795.42945973496,73332.8,64684.09,4610.10746192957,"R1"
2011-06-23,0,121.619576939029,5829.47003058104,73425.7,65206.26,4610.10746192957,"R1"
2011-06-24,0,122.318540024886,5863.51681957187,73511.3,65736.45,4611.71162859623,"R1"
2011-06-25,0,123.017503110742,5897.56982670744,73581.3,66265.22,4611.77412859623,"R1"
2011-06-26,0,123.716466196599,5931.62905198777,73657.3,66802.22,4612.23246192957,"R1"
2011-06-27,0,124.415429282455,5965.69449541284,73741.3,67333.39,4615.10746192957,"R1"
2011-06-28,0,125.114392368312,5999.76615698267,73818.2,67870.47,4615.10746192957,"R1"
2011-06-29,0,125.813355454168,6033.84403669725,73886.7,68393.01,4616.16996192957,"R1"
2011-06-30,0,126.512318540025,6067.92813455658,73960.8,68893.8,4616.64912859623,"R1"
2011-07-01,0,127.211281625881,6102.01845056065,74017.6,69377.34,4618.96162859623,"R1"
2011-07-02,0,127.910244711738,6136.11498470948,74070.9,69868.42,4621.58662859623,"R1"
2011-07-03,0,128.609207797594,6170.21773700306,74113.9,70383.25,4624.3157952629,"R1"
