"Date","Year","Month","Month.n","Day","Tot_DCU_cfs","Ag_DCU_cfs","Riparian_DCU_cfs","OpenWater_DCU_cfs","Urban_DCU_cfs","Rain_cfs","Tot_URGWOM_cfs","five_day_avg_URGWOM_cfs","ten_day_avg_URGWOM_cfs","Use_to_date_since_Jan1","Reach"
2014-11-16,2014,"Nov",11,16,7.2,0,1.2,5.9,0,17.2,-10,23.1,57.3,86286.1,"5"
2014-11-15,2014,"Nov",11,15,11,0,1.9,9.1,0,0,11,42.6,67.8,86305.9,"5"
2014-11-14,2014,"Nov",11,14,9.5,0,1.6,7.9,0,0,9.5,61.3,75.8,86284.1,"5"
2014-11-13,2014,"Nov",11,13,49.5,41.8,1.3,6.4,0,0,49.5,77.2,82.2,86265.3,"5"
2014-11-12,2014,"Nov",11,12,55.5,47.3,1.4,6.9,0,0,55.5,84.3,84.6,86167.2,"5"
2014-11-11,2014,"Nov",11,11,87.3,69.8,7.2,10.3,0,0,87.3,91.5,56.9,86057.4,"5"
2014-11-10,2014,"Nov",11,10,104.7,83.6,9.1,12,0,0,104.7,93,57.1,85884.6,"5"
2014-11-09,2014,"Nov",11,9,88.9,69.8,8.8,10.3,0,0,88.9,90.4,57.1,85677.3,"5"
2014-11-08,2014,"Nov",11,8,85.3,66.5,8.7,10,0,0,85.3,87.2,60.4,85501.3,"5"
2014-11-07,2014,"Nov",11,7,91.2,70.9,9.8,10.5,0,0,91.2,84.9,64.3,85332.3,"5"
2014-11-06,2014,"Nov",11,6,94.9,72.9,11.4,10.6,0,0,94.9,22.4,66.8,85151.8,"5"
2014-11-05,2014,"Nov",11,5,91.7,70,11.3,10.3,0,0,91.7,21.3,69.6,84963.9,"5"
2014-11-04,2014,"Nov",11,4,73.4,55.4,9.7,8.3,0,0.2,73.2,23.8,72.7,84782.4,"5"
2014-11-03,2014,"Nov",11,3,73.8,55.4,10.1,8.3,0,0,73.8,33.6,79.5,84637.5,"5"
2014-11-02,2014,"Nov",11,2,93,69.6,13.1,10.2,0,314.6,-221.6,43.6,86.8,84491.5,"5"
2014-11-01,2014,"Nov",11,1,99.3,73.2,15.3,10.8,0,10.1,89.2,111.3,123,84930.2,"5"
2014-10-31,2014,"Oct",10,31,113.6,83.8,17.7,12,0,9.2,104.4,117.9,127.1,84753.5,"5"
2014-10-30,2014,"Oct",10,30,122.2,89.6,19.5,13.1,0,0,122.2,121.5,128.4,84546.8,"5"
2014-10-29,2014,"Oct",10,29,123.8,89.6,21.1,13,0,0,123.8,125.5,124.1,84304.8,"5"
2014-10-28,2014,"Oct",10,28,116.8,84.1,20.2,12.5,0,0,116.8,130,115.8,84059.7,"5"
2014-10-27,2014,"Oct",10,27,122.5,87.4,22.3,12.8,0,0,122.5,134.6,117.8,83828.4,"5"
2014-10-26,2014,"Oct",10,26,144,103.4,25.9,14.8,0,21.6,122.4,136.2,121.1,83585.8,"5"
2014-10-25,2014,"Oct",10,25,141.7,100.6,26.7,14.5,0,0,141.7,135.2,125.4,83343.5,"5"
2014-10-24,2014,"Oct",10,24,146.4,103.1,28.6,14.6,0,0,146.4,122.8,126.8,83062.8,"5"
2014-10-23,2014,"Oct",10,23,140.1,98,28.2,13.8,0,0,140.1,101.6,126.6,82773,"5"
2014-10-22,2014,"Oct",10,22,131,90.6,27.3,13.1,0,0.8,130.2,100.9,125.7,82495.7,"5"
2014-10-21,2014,"Oct",10,21,117.4,81.6,24,11.8,0,0,117.4,106.1,127.1,82237.9,"5"
2014-10-20,2014,"Oct",10,20,131,90.6,27.3,13.1,0,50.8,80.2,115.6,128.9,82005.4,"5"
2014-10-19,2014,"Oct",10,19,127.5,89.4,25.6,12.5,0,87.5,40,130.8,120.9,81846.7,"5"
2014-10-18,2014,"Oct",10,18,136.8,95.2,28.1,13.5,0,0,136.8,151.7,102.3,81767.4,"5"
2014-10-17,2014,"Oct",10,17,156.2,108.6,32.3,15.3,0,0,156.2,150.6,78.6,81496.6,"5"
2014-10-16,2014,"Oct",10,16,164.8,114.8,33.8,16.2,0,0,164.8,148.1,81.2,81187.2,"5"
2014-10-15,2014,"Oct",10,15,156.2,108.9,32,15.3,0,0,156.2,142.3,82.8,80860.9,"5"
2014-10-14,2014,"Oct",10,14,144.5,100.2,30,14.3,0,0,144.5,110.9,85.6,80551.6,"5"
2014-10-13,2014,"Oct",10,13,131,90.6,27.3,13.1,0,0,131,52.8,90.3,80265.4,"5"
2014-10-12,2014,"Oct",10,12,158,110.3,32.4,15.4,0,14,144.1,6.7,95.2,80006.1,"5"
2014-10-11,2014,"Oct",10,11,139.9,97.7,28.4,13.8,0,4.3,135.6,14.2,97,79720.9,"5"
2014-10-10,2014,"Oct",10,10,116.3,81,23.7,11.7,0,116.7,-0.4,23.4,101.6,79452.4,"5"
2014-10-09,2014,"Oct",10,9,133,93.7,26.4,12.8,0,279.2,-146.2,60.3,119.5,79453.2,"5"
2014-10-08,2014,"Oct",10,8,161,113.4,32.2,15.4,0,260.3,-99.3,127.8,136.4,79742.8,"5"
2014-10-07,2014,"Oct",10,7,181.4,127.8,36,17.6,0,0,181.4,183.7,163.7,79939.4,"5"
2014-10-06,2014,"Oct",10,6,181.4,127.8,36,17.6,0,0,181.4,179.8,162.8,79580.2,"5"
2014-10-05,2014,"Oct",10,5,184.1,129.7,36.6,17.8,0,0,184.1,179.9,161.5,79221.1,"5"
2014-10-04,2014,"Oct",10,4,191.6,134.6,38.6,18.4,0,0,191.6,178.7,118.5,78856.6,"5"
2014-10-03,2014,"Oct",10,3,179.9,126.5,36.1,17.3,0,0,179.9,144.9,120.1,78477.2,"5"
2014-10-02,2014,"Oct",10,2,162.2,113.8,32.8,15.6,0,0,162.2,143.7,122.4,78121.1,"5"
2014-10-01,2014,"Oct",10,1,181.6,127.9,36,17.6,0,0,181.6,145.8,78.2,77799.9,"5"
2014-09-30,2014,"Sep",9,30,178.1,125.3,35.7,17,0,0,178.1,143.2,75.8,77440.3,"5"
2014-09-29,2014,"Sep",9,29,155.3,108.6,31.5,15.2,0,132.3,23,58.3,79.5,77087.8,"5"
2014-09-28,2014,"Sep",9,28,173.6,122.5,34.8,16.3,0,0,173.6,95.3,95.7,77042.2,"5"
2014-09-27,2014,"Sep",9,27,176.7,125.2,35,16.5,0,3.9,172.8,101,98,76698.5,"5"
2014-09-26,2014,"Sep",9,26,188.4,133.8,36.9,17.8,0,20,168.4,10.6,70.9,76356.4,"5"
2014-09-25,2014,"Sep",9,25,202,142.6,40.3,19.1,0,448.4,-246.4,8.5,48.2,76022.9,"5"
2014-09-24,2014,"Sep",9,24,207.9,146.9,41.6,19.4,0,0,207.9,100.6,83.2,76510.8,"5"
2014-09-23,2014,"Sep",9,23,202.4,143,40.4,19,0,0,202.4,96.1,94.5,76099.1,"5"
2014-09-22,2014,"Sep",9,22,178,125.7,35.6,16.7,0,457.4,-279.4,95,94.1,75698.4,"5"
2014-09-21,2014,"Sep",9,21,191.8,135.3,38.5,18,0,34.1,157.8,131.2,141.4,76251.5,"5"
2014-09-20,2014,"Sep",9,20,214.4,151.4,43.1,19.9,0,0,214.4,87.8,147.4,75939.2,"5"
2014-09-19,2014,"Sep",9,19,185.2,131.4,36.7,17.2,0,0,185.2,65.8,148,75514.6,"5"
2014-09-18,2014,"Sep",9,18,197,140.3,38.6,18.1,0,0,197,93,150.9,75148,"5"
2014-09-17,2014,"Sep",9,17,172.5,123.7,33,15.8,0,271,-98.5,93.2,130.7,74757.9,"5"
2014-09-16,2014,"Sep",9,16,179.9,128.4,35.3,16.2,0,238.8,-58.9,151.7,164.5,74952.8,"5"
2014-09-15,2014,"Sep",9,15,218.6,155,43.9,19.7,0,114.3,104.4,207,192.4,75069.5,"5"
2014-09-14,2014,"Sep",9,14,321.1,231.9,60.9,28.4,0,0,321.1,230.3,204.7,74862.8,"5"
2014-09-13,2014,"Sep",9,13,198,140.7,39.3,18,0,0,198,208.8,193.6,74227,"5"
2014-09-12,2014,"Sep",9,12,194,137.5,38.8,17.7,0,0,194,168.2,204.9,73835,"5"
2014-09-11,2014,"Sep",9,11,220.2,156.3,44,19.9,0,2.4,217.8,177.3,217.1,73450.9,"5"
2014-09-10,2014,"Sep",9,10,220.4,156.5,44,19.9,0,0,220.4,177.7,225.4,73019.7,"5"
2014-09-09,2014,"Sep",9,9,215,152.5,43,19.5,0,1.2,213.8,179.2,234.6,72583.4,"5"
2014-09-08,2014,"Sep",9,8,216.3,153.6,43.2,19.5,0,221.3,-5,178.3,243.5,72160.1,"5"
2014-09-07,2014,"Sep",9,7,239.6,177.3,43.1,19.2,0,0,239.6,241.6,272.1,72170.1,"5"
2014-09-06,2014,"Sep",9,6,219.7,162.5,39.3,18,0,0,219.7,257,275.4,71695.7,"5"
2014-09-05,2014,"Sep",9,5,243.1,180,43.4,19.8,0,15.3,227.8,273.1,274.5,71260.7,"5"
2014-09-04,2014,"Sep",9,4,271.8,201.7,48.5,21.5,0,62.3,209.5,290.1,239.3,70809.5,"5"
2014-09-03,2014,"Sep",9,3,311.3,231.8,55.1,24.4,0,0,311.3,308.7,246.2,70394.7,"5"
2014-09-02,2014,"Sep",9,2,316.6,235.5,56.1,25,0,0,316.6,302.6,244.4,69778.3,"5"
2014-09-01,2014,"Sep",9,1,300.4,223.6,53.2,23.7,0,0,300.4,293.9,240,69151.5,"5"
2014-08-31,2014,"Aug",8,31,312.5,233,55.1,24.4,0,0,312.5,275.9,182.5,68556.7,"5"
2014-08-30,2014,"Aug",8,30,302.8,226.1,53.3,23.5,0,0,302.8,188.6,180.3,67937.8,"5"
2014-08-29,2014,"Aug",8,29,280.7,209,49.7,22,0,0,280.7,183.7,177.2,67338.3,"5"
2014-08-28,2014,"Aug",8,28,272.8,202.9,48.5,21.5,0,0,272.8,186.2,178.3,66782.4,"5"
2014-08-27,2014,"Aug",8,27,256.3,190.8,45.3,20.1,0,45.6,210.7,186.2,182.2,66242.2,"5"
2014-08-26,2014,"Aug",8,26,233.1,173.6,41.2,18.2,0,357.1,-124,89.1,190.6,65824.9,"5"
2014-08-25,2014,"Aug",8,25,278.4,207.6,49.3,21.5,0,0.3,278.1,172,200.7,66070.4,"5"
2014-08-24,2014,"Aug",8,24,293.2,219.4,51.5,22.4,0,0,293.2,170.8,163.3,65519.8,"5"
2014-08-23,2014,"Aug",8,23,272.7,203.8,47.7,21.2,0,0,272.7,170.5,101.8,64939.2,"5"
2014-08-22,2014,"Aug",8,22,194.4,145,34.3,15.1,0,469,-274.6,178.2,77.3,64399.3,"5"
2014-08-21,2014,"Aug",8,21,290.6,217.2,51.1,22.3,0,0,290.6,292.1,130.3,64943,"5"
2014-08-20,2014,"Aug",8,20,271.9,202.9,48.3,20.8,0,0,271.9,229.4,129.5,64367.6,"5"
2014-08-19,2014,"Aug",8,19,291.6,218.2,51.1,22.3,0,0,291.6,155.8,129,63829.1,"5"
2014-08-18,2014,"Aug",8,18,311.5,233,55,23.5,0,0,311.5,33.1,133.1,63251.7,"5"
2014-08-17,2014,"Aug",8,17,312.7,234.1,55,23.6,0,17.7,295,-23.6,131.4,62634.9,"5"
2014-08-16,2014,"Aug",8,16,326.3,244.6,57.3,24.5,0,349.6,-23.2,-31.6,86,62050.7,"5"
2014-08-15,2014,"Aug",8,15,289.7,217,50.8,21.9,0,385.7,-96.1,29.6,121.5,62096.8,"5"
2014-08-14,2014,"Aug",8,14,263.8,197.7,46.2,19.8,0,585.3,-321.5,102.3,160.1,62287,"5"
2014-08-13,2014,"Aug",8,13,274.1,206,47.7,20.5,0,246.4,27.7,233.1,153.9,62923.6,"5"
2014-08-12,2014,"Aug",8,12,287.6,215.1,50.8,21.6,0,32.6,254.9,286.4,177.4,62868.7,"5"
2014-08-11,2014,"Aug",8,11,292,218.7,51.4,21.9,0,9.1,282.8,203.7,143,62363.9,"5"
2014-08-10,2014,"Aug",8,10,299.8,224.5,52.9,22.4,0,32.5,267.3,213.4,87.7,61803.9,"5"
2014-08-09,2014,"Aug",8,9,335.5,251.7,59.2,24.6,0,2.8,332.6,218,32.9,61274.7,"5"
2014-08-08,2014,"Aug",8,8,294.5,220.8,52,21.7,0,0,294.5,74.6,4.2,60616.1,"5"
2014-08-07,2014,"Aug",8,7,294.2,221.8,51,21.4,0,453,-158.9,68.3,-55.4,60032.9,"5"
2014-08-06,2014,"Aug",8,6,331.3,249.1,57.8,24.3,0,0,331.3,82.3,-15.4,60347.5,"5"
2014-08-05,2014,"Aug",8,5,290.7,218.2,50.9,21.5,0,0.1,290.6,-38,-34.2,59691.6,"5"
2014-08-04,2014,"Aug",8,4,272.8,205,47.6,20.1,0,657.1,-384.4,-152.1,-29.9,59116.2,"5"
2014-08-03,2014,"Aug",8,3,263.7,197.9,46.4,19.4,0,0.8,262.9,-66.2,46.4,59877.3,"5"
2014-08-02,2014,"Aug",8,2,246.9,184.8,44,18.1,0,335.7,-88.8,-179.1,55.8,59356.7,"5"
2014-08-01,2014,"Aug",8,1,269.5,201.7,48,19.8,0,539.9,-270.4,-113.1,90.2,59532.6,"5"
2014-07-31,2014,"July",NA,31,274.8,207.1,47.9,19.8,0,554.8,-280,-30.4,149.7,60068,"5"
2014-07-30,2014,"July",NA,30,345.6,260,60.7,24.9,0,300.1,45.5,92.4,214.7,60622.4,"5"
2014-07-29,2014,"July",NA,29,293.3,219.5,52.1,21.7,0,594.9,-301.6,158.9,247.3,60532.3,"5"
2014-07-28,2014,"July",NA,28,283.8,213.3,49.8,20.8,0,43,240.8,290.7,304.8,61129.5,"5"
2014-07-27,2014,"July",NA,27,352.6,265.7,61.6,25.3,0,209.2,143.4,293.6,317.9,60652.8,"5"
2014-07-26,2014,"July",NA,26,391.6,292.9,69.9,28.8,0,57.9,333.7,329.8,338.6,60368.7,"5"
2014-07-25,2014,"July",NA,25,378.2,283.7,66.7,27.8,0,0,378.2,337.1,310.7,59708.1,"5"
2014-07-24,2014,"July",NA,24,357.6,268.3,63,26.3,0,0,357.6,335.7,237.5,58959.3,"5"
2014-07-23,2014,"July",NA,23,337.6,254.7,58.5,24.4,0,82.7,254.9,319,215.8,58251.3,"5"
2014-07-22,2014,"July",NA,22,367.4,275.3,65,27.1,0,42.7,324.7,342.3,206.5,57746.6,"5"
2014-07-21,2014,"July",NA,21,371.7,278.9,65.5,27.4,0,1.4,370.3,347.4,194.3,57103.7,"5"
2014-07-20,2014,"July",NA,20,376.6,282,66.7,27.9,0,5.5,371.2,284.3,136,56370.5,"5"
2014-07-19,2014,"July",NA,19,369.7,277.4,65,27.3,0,96,273.7,139.2,135,55635.6,"5"
2014-07-18,2014,"July",NA,18,371.5,279.6,64.9,27.1,0,0,371.5,112.7,141,55093.7,"5"
2014-07-17,2014,"July",NA,17,355.3,267.4,61.8,26.2,0,4.9,350.4,70.8,134.2,54358.1,"5"
2014-07-16,2014,"July",NA,16,312.5,235.7,53.6,23.2,0,258,54.6,41.1,132.5,53664.3,"5"
2014-07-15,2014,"July",NA,15,310.4,233.6,54.2,22.6,0,664.5,-354.2,-12.2,96,53556.3,"5"
2014-07-14,2014,"July",NA,14,346,259.5,61.1,25.4,0,204.6,141.4,130.8,150.5,54257.5,"5"
2014-07-13,2014,"July",NA,13,339.7,255.8,58.7,25.2,0,178,161.7,169.3,167.4,53977.5,"5"
2014-07-12,2014,"July",NA,12,354.6,265.9,62.3,26.3,0,152.4,202.2,197.6,113,53657.4,"5"
2014-07-11,2014,"July",NA,11,352.7,264.6,61.9,26.2,0,564.9,-212.2,223.8,91.6,53257,"5"
2014-07-10,2014,"July",NA,10,366.8,275.8,64.2,26.8,0,6.1,360.7,204.1,77.6,53677.2,"5"
2014-07-09,2014,"July",NA,9,346.2,261.1,59.6,25.6,0,12.2,334.1,170.2,70.7,52962.9,"5"
2014-07-08,2014,"July",NA,8,342.2,257.8,59.1,25.3,0,39.2,303,165.4,78.8,52301.4,"5"
2014-07-07,2014,"July",NA,7,348.1,261.8,60.6,25.6,0,14.5,333.6,28.5,87.6,51701.5,"5"
2014-07-06,2014,"July",NA,6,351.7,264.2,61.2,26.2,0,662.5,-310.8,-40.7,89.7,51040.9,"5"
2014-07-05,2014,"July",NA,5,351.7,265,60.9,25.8,0,160.6,191.2,-49,156.1,51656.3,"5"
2014-07-04,2014,"July",NA,4,341.8,257.9,58.7,25.2,0,31.7,310.1,-28.8,176.8,51277.8,"5"
2014-07-03,2014,"July",NA,3,338.7,253.7,59.6,25.4,0,720.1,-381.4,-7.8,185.3,50663.8,"5"
2014-07-02,2014,"July",NA,2,343.7,258.2,59.9,25.6,0,356.3,-12.6,146.7,262.5,51419,"5"
2014-07-01,2014,"July",NA,1,367,275.6,64,27.4,0,719.1,-352.1,220.1,303.4,51443.9,"5"
2014-06-30,2014,"June",NA,30,420.4,314.2,74.3,31.9,0,128.5,291.9,361.3,377.4,52141.1,"5"
2014-06-29,2014,"June",NA,29,415.1,310.6,73,31.5,0,0,415.1,382.4,386.9,51563.1,"5"
2014-06-28,2014,"June",NA,28,391.1,293,68.6,29.5,0,0,391.1,378.4,381.6,50741.2,"5"
2014-06-27,2014,"June",NA,27,354.6,267,60.9,26.7,0,0,354.6,378.3,370.9,49966.9,"5"
2014-06-26,2014,"June",NA,26,410,306.5,72.2,31.4,0,56.5,353.6,386.6,345.3,49264.8,"5"
2014-06-25,2014,"June",NA,25,397.5,297.5,69.5,30.6,0,0,397.5,393.5,348.2,48564.7,"5"
2014-06-24,2014,"June",NA,24,395.3,295.5,69.4,30.5,0,0,395.3,391.5,346.6,47777.6,"5"
2014-06-23,2014,"June",NA,23,390.7,293.3,68,29.4,0,0,390.7,384.7,344.9,46994.8,"5"
2014-06-22,2014,"June",NA,22,398.2,298,69.6,30.6,0,2.2,396,363.5,322.3,46221.3,"5"
2014-06-21,2014,"June",NA,21,387.7,290,67.9,29.9,0,0,387.7,303.9,320.4,45437.1,"5"
2014-06-20,2014,"June",NA,20,387.7,290,67.9,29.9,0,0,387.7,303,314.4,44669.4,"5"
2014-06-19,2014,"June",NA,19,361.6,271.7,62.5,27.4,0,0,361.6,301.7,312.7,43901.7,"5"
2014-06-18,2014,"June",NA,18,360.8,270.6,62.7,27.6,0,76.1,284.7,305,311.4,43185.8,"5"
2014-06-17,2014,"June",NA,17,373.3,280.1,64.7,28.5,0,275.6,97.7,281,317.4,42622.2,"5"
2014-06-16,2014,"June",NA,16,383.2,286.3,67.1,29.8,0,0,383.2,336.9,345.6,42428.6,"5"
2014-06-15,2014,"June",NA,15,381.1,284.1,67,30,0,0,381.1,325.9,346.8,41669.8,"5"
2014-06-14,2014,"June",NA,14,378.4,282.5,66.4,29.5,0,0,378.4,323.7,348.9,40915.2,"5"
2014-06-13,2014,"June",NA,13,337.5,252.9,58.3,26.3,0,173,164.5,317.7,351.3,40166,"5"
2014-06-12,2014,"June",NA,12,377.2,280.4,66.7,30.1,0,0,377.2,353.9,376.6,39840.3,"5"
2014-06-11,2014,"June",NA,11,368.1,274.3,64.8,29,0,39.9,328.2,354.4,377.2,39093.3,"5"
2014-06-10,2014,"June",NA,10,370.2,274.7,66,29.5,0,0,370.2,367.8,381,38443.6,"5"
2014-06-09,2014,"June",NA,9,348.6,259.4,61.4,27.8,0,0,348.6,374.1,379.8,37710.5,"5"
2014-06-08,2014,"June",NA,8,345.3,256.3,61.2,27.7,0,0,345.3,384.9,375.8,37020.3,"5"
2014-06-07,2014,"June",NA,7,379.7,280,68.5,31.2,0,0,379.7,399.3,372.8,36336.6,"5"
2014-06-06,2014,"June",NA,6,395,291.4,70.9,32.6,0,0,395,399.9,371.6,35584.9,"5"
2014-06-05,2014,"June",NA,5,402.1,296.4,72.5,33.1,0,0,402.1,394.2,366.5,34802.8,"5"
2014-06-04,2014,"June",NA,4,402.6,296.3,73.1,33.2,0,0,402.6,385.4,353.8,34006.7,"5"
2014-06-03,2014,"June",NA,3,416.9,305.6,76.4,35,0,0,416.9,366.7,309.9,33209.5,"5"
2014-06-02,2014,"June",NA,2,382.9,280.9,69.9,32.1,0,0,382.9,346.2,280.5,32383.9,"5"
2014-06-01,2014,"June",NA,1,366.4,269.3,66.4,30.7,0,0.1,366.3,343.3,221.9,31625.7,"5"
2014-05-31,2014,"May",5,31,358.2,262.7,65.6,29.9,0,0,358.2,338.8,189.6,30900.3,"5"
2014-05-30,2014,"May",5,30,317.2,233.1,57.3,26.8,0,8.2,309,322.2,159.8,30191.2,"5"
2014-05-29,2014,"May",5,29,318.6,234.1,57.5,27,0,3.9,314.7,253.1,161.7,29579.3,"5"
2014-05-28,2014,"May",5,28,368.2,269.1,67.7,31.4,0,0,368.2,214.8,164.8,28956.2,"5"
2014-05-27,2014,"May",5,27,344.1,252.2,62.8,29,0,0,344.1,100.5,161.1,28227.1,"5"
2014-05-26,2014,"May",5,26,275.2,201,50.6,23.6,0,0,275.2,40.5,158.7,27545.9,"5"
2014-05-25,2014,"May",5,25,236.6,172.2,44.1,20.3,0,273.4,-36.8,-2.6,163.1,27000.9,"5"
2014-05-24,2014,"May",5,24,228.7,167.5,41.7,19.5,0,105.6,123.1,70.4,194.2,27073.8,"5"
2014-05-23,2014,"May",5,23,253.3,184.9,46.4,21.9,0,456.3,-203,114.9,203.9,26830,"5"
2014-05-22,2014,"May",5,22,300.7,218.9,55.7,26.1,0,256.9,43.7,221.7,235.5,27232,"5"
2014-05-21,2014,"May",5,21,316.8,230.3,58.5,28.1,0,256.9,59.9,276.9,244.3,27145.4,"5"
2014-05-20,2014,"May",5,20,328.2,238.9,60.4,28.9,0,0,328.2,328.9,264.4,27026.7,"5"
2014-05-19,2014,"May",5,19,345.4,250.1,64.9,30.4,0,0,345.4,317.9,261.3,26376.8,"5"
2014-05-18,2014,"May",5,18,331,239.4,62.1,29.5,0,0,331,292.9,254.6,25692.9,"5"
2014-05-17,2014,"May",5,17,320.1,231.9,59.7,28.5,0,0,320.1,249.4,240.5,25037.6,"5"
2014-05-16,2014,"May",5,16,319.6,231.5,59.6,28.5,0,0,319.6,211.6,231.3,24403.7,"5"
2014-05-15,2014,"May",5,15,273.5,197.2,51.6,24.7,0,0,273.5,200,227.4,23771,"5"
2014-05-14,2014,"May",5,14,220.2,158,42.3,19.9,0,0,220.2,204.7,231.1,23229.4,"5"
2014-05-13,2014,"May",5,13,165.2,118,32,15.2,0,51.6,113.6,216.3,239.8,22793.5,"5"
2014-05-12,2014,"May",5,12,201.7,145.4,37.8,18.4,0,70.6,131,231.7,257.5,22568.5,"5"
2014-05-11,2014,"May",5,11,261.6,187.9,49.8,23.9,0,0,261.6,251,270.1,22309.1,"5"
2014-05-10,2014,"May",5,10,297.3,214.5,55.8,26.9,0,0,297.3,254.8,264.2,21791.2,"5"
2014-05-09,2014,"May",5,9,278.1,199.5,52.9,25.7,0,0,278.1,257.5,253.9,21202.6,"5"
2014-05-08,2014,"May",5,8,211.8,152.7,39.7,19.4,0,21.3,190.5,263.3,245.1,20652,"5"
2014-05-07,2014,"May",5,7,227.8,163.6,43.4,20.8,0,0,227.8,283.4,246.8,20274.8,"5"
2014-05-06,2014,"May",5,6,280.3,201.1,53.4,25.8,0,0,280.3,289.1,242.8,19823.7,"5"
2014-05-05,2014,"May",5,5,311,223.7,58.5,28.7,0,0,311,273.7,237.3,19268.8,"5"
2014-05-04,2014,"May",5,4,306.7,220.6,57.7,28.4,0,0,306.7,250.3,234.7,18653,"5"
2014-05-03,2014,"May",5,3,291.1,209,55.2,26.9,0,0,291.1,226.9,228,18045.8,"5"
2014-05-02,2014,"May",5,2,256.5,184.3,48.3,23.9,0,0,256.5,210.1,223.4,17469.4,"5"
2014-05-01,2014,"May",5,1,203.3,145,39.1,19.1,0,0,203.3,196.5,224.4,16961.5,"5"
2014-04-30,2014,"Apr",4,30,193.9,138.7,36.9,18.3,0,0,193.9,200.9,230.2,16559,"5"
2014-04-29,2014,"Apr",4,29,189.5,135.9,36,17.6,0,0,189.5,219.1,231.8,16175,"5"
2014-04-28,2014,"Apr",4,28,207.4,148.7,39.4,19.3,0,0,207.4,229.1,203.3,15799.8,"5"
2014-04-27,2014,"Apr",4,27,188.6,135.2,35.6,17.8,0,0,188.6,236.6,205.9,15389.1,"5"
2014-04-26,2014,"Apr",4,26,232.1,165.7,44.4,22,0,7.1,225,252.2,208,15015.7,"5"
2014-04-25,2014,"Apr",4,25,284.9,203.7,54.4,26.8,0,0,284.9,259.5,209.2,14570.1,"5"
2014-04-24,2014,"Apr",4,24,239.4,171.5,45.4,22.4,0,0,239.4,244.5,201.7,14006,"5"
2014-04-23,2014,"Apr",4,23,245,175.8,46.2,23.1,0,0,245,177.5,192.7,13532,"5"
2014-04-22,2014,"Apr",4,22,267.8,191.8,50.6,25.5,0,1.1,266.7,175.2,191.3,13046.9,"5"
2014-04-21,2014,"Apr",4,21,261.7,186.6,50,25,0,0,261.7,163.8,187.8,12518.7,"5"
2014-04-20,2014,"Apr",4,20,239.4,171.5,45.4,22.5,0,29.5,209.8,158.8,185.6,12000.6,"5"
2014-04-19,2014,"Apr",4,19,182.6,130.3,34.7,17.6,0,278.6,-96,158.8,189.4,11585.1,"5"
2014-04-18,2014,"Apr",4,18,243.3,172.1,47.3,23.9,0,9.8,233.6,207.9,197.8,11775.2,"5"
2014-04-17,2014,"Apr",4,17,209.8,147.2,41.7,20.8,0,0,209.8,207.5,194.2,11312.8,"5"
2014-04-16,2014,"Apr",4,16,236.9,167.5,46.4,23.1,0,0,236.9,211.9,189.6,10897.5,"5"
2014-04-15,2014,"Apr",4,15,209.6,147.1,41.7,20.8,0,0,209.6,212.5,181.1,10428.4,"5"
2014-04-14,2014,"Apr",4,14,149.6,104.4,30.1,15.1,0,0,149.6,220.1,171.2,10013.3,"5"
2014-04-13,2014,"Apr",4,13,231.7,163.2,45.4,23.1,0,0,231.7,187.7,171.3,9717.2,"5"
2014-04-12,2014,"Apr",4,12,231.5,163.4,45.2,22.8,0,0,231.5,180.8,160.3,9258.4,"5"
2014-04-11,2014,"Apr",4,11,239.9,167.2,48.3,24.4,0,0,239.9,167.2,152,8800.1,"5"
2014-04-10,2014,"Apr",4,10,248,172.8,49.5,25.7,0,0,248,149.7,145,8325,"5"
2014-04-09,2014,"Apr",4,9,230,158.6,46.7,24.7,0,242.8,-12.7,122.3,134.3,7834.1,"5"
2014-04-08,2014,"Apr",4,8,197.6,135.6,40.1,21.8,0,0,197.6,155,151.8,7859.3,"5"
2014-04-07,2014,"Apr",4,7,163.5,112.4,32.7,18.4,0,0,163.5,139.7,147.2,7468.1,"5"
2014-04-06,2014,"Apr",4,6,152.3,103.9,30.8,17.6,0,0,152.3,136.8,142.7,7144.3,"5"
2014-04-05,2014,"Apr",4,5,142.9,98.2,28,16.7,0,31.8,111.1,140.2,138.4,6842.8,"5"
2014-04-04,2014,"Apr",4,4,150.5,103.7,29.1,17.7,0,0,150.5,146.3,138.8,6622.8,"5"
2014-04-03,2014,"Apr",4,3,121.3,83.4,23.3,14.6,0,0,121.3,148.6,130.1,6324.8,"5"
2014-04-02,2014,"Apr",4,2,148.9,101.1,29.1,18.7,0,0,148.9,154.6,129.5,6084.7,"5"
2014-04-01,2014,"Apr",4,1,169.2,115.4,32.4,21.5,0,0,169.2,148.6,125.2,5789.8,"5"
2014-03-31,2014,"Mar",3,31,141.3,95.4,27.5,18.4,0,0,141.3,136.7,118.5,5454.7,"5"
2014-03-30,2014,"Mar",3,30,162.1,109.5,30.8,21.8,0,0,162.1,131.3,115.4,5174.9,"5"
2014-03-29,2014,"Mar",3,29,151.6,103.7,27.9,20,0,0,151.6,111.6,109.7,4854,"5"
2014-03-28,2014,"Mar",3,28,118.6,79.1,22.8,16.7,0,0,118.6,104.4,102.5,4553.8,"5"
2014-03-27,2014,"Mar",3,27,110.1,73.3,21.1,15.7,0,0.4,109.8,101.8,97.5,4318.9,"5"
